"",136.000
35002.5521,3.6543E+02
35002.5556,3.6550E+02
35002.5590,3.6557E+02
35002.5625,3.6565E+02
35002.5660,3.6572E+02
35002.5694,3.6579E+02
35002.5729,3.6586E+02
35002.5764,3.6593E+02
35002.5799,3.6601E+02
35002.5833,3.6608E+02
35002.5868,3.6557E+02
35002.5903,3.6507E+02
35002.5937,3.6457E+02
35002.5972,3.6407E+02
35002.6007,3.6357E+02
35002.6042,3.6307E+02
35002.6076,3.6257E+02
35002.6111,3.6207E+02
35002.6146,3.6157E+02
35002.6181,3.6108E+02
35002.6215,3.6058E+02
35002.6250,3.6009E+02
35002.6285,3.5959E+02
35002.6319,3.5910E+02
35002.6354,3.5861E+02
35002.6389,3.5811E+02
35002.6424,3.5762E+02
35002.6458,3.5714E+02
35002.6493,3.5665E+02
35002.6528,3.5616E+02
35002.6562,3.5567E+02
35002.6597,3.5519E+02
35002.6632,3.5470E+02
35002.6667,3.5422E+02
35002.6701,3.5391E+02
35002.6736,3.5361E+02
35002.6771,3.5331E+02
35002.6806,3.5301E+02
35002.6840,3.5271E+02
35002.6875,3.5241E+02
35002.6910,3.5211E+02
35002.6944,3.5181E+02
35002.6979,3.5151E+02
35002.7014,3.5121E+02
35002.7049,3.5090E+02
35002.7083,3.5060E+02
35002.7118,3.5030E+02
35002.7153,3.5000E+02
35002.7187,3.4970E+02
35002.7222,3.4940E+02
35002.7257,3.4910E+02
35002.7292,3.4880E+02
35002.7326,3.4850E+02
35002.7361,3.4820E+02
35002.7396,3.4790E+02
35002.7431,3.4760E+02
35002.7465,3.4730E+02
35002.7500,3.4700E+02
35002.7535,3.4687E+02
35002.7569,3.4673E+02
35002.7604,3.4660E+02
35002.7639,3.4646E+02
35002.7674,3.4633E+02
35002.7708,3.4620E+02
35002.7743,3.4606E+02
35002.7778,3.4593E+02
35002.7812,3.4579E+02
35002.7847,3.4566E+02
35002.7882,3.4552E+02
35002.7917,3.4539E+02
35002.7951,3.4526E+02
35002.7986,3.4512E+02
35002.8021,3.4499E+02
35002.8056,3.4485E+02
35002.8090,3.4472E+02
35002.8125,3.4459E+02
35002.8160,3.4445E+02
35002.8194,3.4432E+02
35002.8229,3.4419E+02
35002.8264,3.4405E+02
35002.8299,3.4392E+02
35002.8333,3.4379E+02
35002.8368,3.4365E+02
35002.8403,3.4352E+02
35002.8437,3.4339E+02
35002.8472,3.4326E+02
35002.8507,3.4313E+02
35002.8542,3.4300E+02
35002.8576,3.4287E+02
35002.8611,3.4274E+02
35002.8646,3.4261E+02
35002.8681,3.4248E+02
35002.8715,3.4234E+02
35002.8750,3.4221E+02
35002.8785,3.4208E+02
35002.8819,3.4195E+02
35002.8854,3.4182E+02
35002.8889,3.4169E+02
35002.8924,3.4156E+02
35002.8958,3.4143E+02
35002.8993,3.4130E+02
35002.9028,3.4117E+02
35002.9062,3.4104E+02
35002.9097,3.4091E+02
35002.9132,3.4077E+02
35002.9167,3.4064E+02
35002.9201,3.4063E+02
35002.9236,3.4062E+02
35002.9271,3.4060E+02
35002.9306,3.4059E+02
35002.9340,3.4058E+02
35002.9375,3.4056E+02
35002.9410,3.4055E+02
35002.9444,3.4054E+02
35002.9479,3.4053E+02
35002.9514,3.4051E+02
35002.9549,3.4050E+02
35002.9583,3.4049E+02
35002.9618,3.4047E+02
35002.9653,3.4046E+02
35002.9687,3.4045E+02
35002.9722,3.4043E+02
35002.9757,3.4042E+02
35002.9792,3.4041E+02
35002.9826,3.4039E+02
35002.9861,3.4038E+02
35002.9896,3.4037E+02
35002.9931,3.4035E+02
35002.9965,3.4034E+02
35003.0000,3.4033E+02
35003.0035,3.4016E+02
35003.0069,3.4000E+02
35003.0104,3.3983E+02
35003.0139,3.3967E+02
35003.0174,3.3950E+02
35003.0208,3.3933E+02
35003.0243,3.3917E+02
35003.0278,3.3900E+02
35003.0312,3.3884E+02
35003.0347,3.3867E+02
35003.0382,3.3851E+02
35003.0417,3.3834E+02
35003.0451,3.3818E+02
35003.0486,3.3801E+02
35003.0521,3.3785E+02
35003.0556,3.3768E+02
35003.0590,3.3751E+02
35003.0625,3.3735E+02
35003.0660,3.3718E+02
35003.0694,3.3702E+02
35003.0729,3.3685E+02
35003.0764,3.3669E+02
35003.0799,3.3652E+02
35003.0833,3.3636E+02
35003.0868,3.3629E+02
35003.0903,3.3622E+02
35003.0937,3.3615E+02
35003.0972,3.3608E+02
35003.1007,3.3601E+02
35003.1042,3.3594E+02
35003.1076,3.3588E+02
35003.1111,3.3581E+02
35003.1146,3.3574E+02
35003.1181,3.3567E+02
35003.1215,3.3560E+02
35003.1250,3.3553E+02
35003.1285,3.3546E+02
35003.1319,3.3539E+02
35003.1354,3.3533E+02
35003.1389,3.3526E+02
35003.1424,3.3519E+02
35003.1458,3.3512E+02
35003.1493,3.3505E+02
35003.1528,3.3498E+02
35003.1562,3.3491E+02
35003.1597,3.3485E+02
35003.1632,3.3478E+02
35003.1667,3.3471E+02
35003.1701,3.3507E+02
35003.1736,3.3544E+02
35003.1771,3.3580E+02
35003.1806,3.3617E+02
35003.1840,3.3653E+02
35003.1875,3.3689E+02
35003.1910,3.3726E+02
35003.1944,3.3762E+02
35003.1979,3.3798E+02
35003.2014,3.3835E+02
35003.2049,3.3871E+02
35003.2083,3.3907E+02
35003.2118,3.3944E+02
35003.2153,3.3980E+02
35003.2187,3.4016E+02
35003.2222,3.4052E+02
35003.2257,3.4089E+02
35003.2292,3.4125E+02
35003.2326,3.4161E+02
35003.2361,3.4197E+02
35003.2396,3.4233E+02
35003.2431,3.4270E+02
35003.2465,3.4306E+02
35003.2500,3.4342E+02
35003.2535,3.4348E+02
35003.2569,3.4353E+02
35003.2604,3.4359E+02
35003.2639,3.4364E+02
35003.2674,3.4370E+02
35003.2708,3.4375E+02
35003.2743,3.4381E+02
35003.2778,3.4386E+02
35003.2812,3.4392E+02
35003.2847,3.4397E+02
35003.2882,3.4403E+02
35003.2917,3.4408E+02
35003.2951,3.4414E+02
35003.2986,3.4420E+02
35003.3021,3.4425E+02
35003.3056,3.4431E+02
35003.3090,3.4436E+02
35003.3125,3.4442E+02
35003.3160,3.4447E+02
35003.3194,3.4453E+02
35003.3229,3.4458E+02
35003.3264,3.4464E+02
35003.3299,3.4469E+02
35003.3333,3.4475E+02
35003.3368,3.4504E+02
35003.3403,3.4534E+02
35003.3437,3.4564E+02
35003.3472,3.4594E+02
35003.3507,3.4624E+02
35003.3542,3.4654E+02
35003.3576,3.4684E+02
35003.3611,3.4714E+02
35003.3646,3.4744E+02
35003.3681,3.4773E+02
35003.3715,3.4803E+02
35003.3750,3.4833E+02
35003.3785,3.4863E+02
35003.3819,3.4893E+02
35003.3854,3.4923E+02
35003.3889,3.4953E+02
35003.3924,3.4983E+02
35003.3958,3.5013E+02
35003.3993,3.5043E+02
35003.4028,3.5073E+02
35003.4062,3.5103E+02
35003.4097,3.5133E+02
35003.4132,3.5163E+02
35003.4167,3.5193E+02
35003.4201,3.5255E+02
35003.4236,3.5316E+02
35003.4271,3.5378E+02
35003.4306,3.5440E+02
35003.4340,3.5502E+02
35003.4375,3.5564E+02
35003.4410,3.5626E+02
35003.4444,3.5688E+02
35003.4479,3.5750E+02
35003.4514,3.5812E+02
35003.4549,3.5875E+02
35003.4583,3.5937E+02
35003.4618,3.5999E+02
35003.4653,3.6062E+02
35003.4687,3.6124E+02
35003.4722,3.6187E+02
35003.4757,3.6249E+02
35003.4792,3.6312E+02
35003.4826,3.6374E+02
35003.4861,3.6437E+02
35003.4896,3.6500E+02
35003.4931,3.6563E+02
35003.4965,3.6625E+02
35003.5000,3.6688E+02
35003.5035,3.6738E+02
35003.5069,3.6789E+02
35003.5104,3.6839E+02
35003.5139,3.6889E+02
35003.5174,3.6940E+02
35003.5208,3.6990E+02
35003.5243,3.7041E+02
35003.5278,3.7091E+02
35003.5312,3.7142E+02
35003.5347,3.7193E+02
35003.5382,3.7244E+02
35003.5417,3.7295E+02
35003.5451,3.7346E+02
35003.5486,3.7397E+02
35003.5521,3.7449E+02
35003.5556,3.7500E+02
35003.5590,3.7552E+02
35003.5625,3.7603E+02
35003.5660,3.7655E+02
35003.5694,3.7707E+02
35003.5729,3.7759E+02
35003.5764,3.7811E+02
35003.5799,3.7863E+02
35003.5833,3.7915E+02
35003.5868,3.7876E+02
35003.5903,3.7837E+02
35003.5937,3.7799E+02
35003.5972,3.7760E+02
35003.6007,3.7721E+02
35003.6042,3.7683E+02
35003.6076,3.7644E+02
35003.6111,3.7606E+02
35003.6146,3.7567E+02
35003.6181,3.7529E+02
35003.6215,3.7490E+02
35003.6250,3.7452E+02
35003.6285,3.7414E+02
35003.6319,3.7376E+02
35003.6354,3.7337E+02
35003.6389,3.7299E+02
35003.6424,3.7261E+02
35003.6458,3.7223E+02
35003.6493,3.7185E+02
35003.6528,3.7148E+02
35003.6562,3.7110E+02
35003.6597,3.7072E+02
35003.6632,3.7034E+02
35003.6667,3.6997E+02
35003.6701,3.6955E+02
35003.6736,3.6914E+02
35003.6771,3.6872E+02
35003.6806,3.6831E+02
35003.6840,3.6789E+02
35003.6875,3.6748E+02
35003.6910,3.6706E+02
35003.6944,3.6665E+02
35003.6979,3.6624E+02
35003.7014,3.6582E+02
35003.7049,3.6541E+02
35003.7083,3.6500E+02
35003.7118,3.6459E+02
35003.7153,3.6417E+02
35003.7187,3.6376E+02
35003.7222,3.6335E+02
35003.7257,3.6294E+02
35003.7292,3.6252E+02
35003.7326,3.6211E+02
35003.7361,3.6170E+02
35003.7396,3.6129E+02
35003.7431,3.6088E+02
35003.7465,3.6047E+02
35003.7500,3.6006E+02
35003.7535,3.5982E+02
35003.7569,3.5958E+02
35003.7604,3.5934E+02
35003.7639,3.5909E+02
35003.7674,3.5885E+02
35003.7708,3.5861E+02
35003.7743,3.5837E+02
35003.7778,3.5813E+02
35003.7812,3.5789E+02
35003.7847,3.5765E+02
35003.7882,3.5740E+02
35003.7917,3.5716E+02
35003.7951,3.5692E+02
35003.7986,3.5668E+02
35003.8021,3.5644E+02
