"",136.000
35001.7951,1.3600E+02
35001.7986,1.3600E+02
35001.8021,1.3600E+02
35001.8056,1.3600E+02
35001.8090,1.3600E+02
35001.8125,1.3600E+02
35001.8160,1.3600E+02
35001.8194,1.3600E+02
35001.8229,1.3600E+02
35001.8264,1.3600E+02
35001.8299,1.3600E+02
35001.8333,1.3600E+02
35001.8368,1.3600E+02
35001.8403,1.3600E+02
35001.8437,1.3600E+02
35001.8472,1.3600E+02
35001.8507,1.3600E+02
35001.8542,1.3600E+02
35001.8576,1.3600E+02
35001.8611,1.3600E+02
35001.8646,1.3600E+02
35001.8681,1.3600E+02
35001.8715,1.3600E+02
35001.8750,1.3600E+02
35001.8785,1.3600E+02
35001.8819,1.3600E+02
35001.8854,1.3600E+02
35001.8889,1.3600E+02
35001.8924,1.3600E+02
35001.8958,1.3600E+02
35001.8993,1.3600E+02
35001.9028,1.3600E+02
35001.9062,1.3600E+02
35001.9097,1.3600E+02
35001.9132,1.3600E+02
35001.9167,1.3600E+02
35001.9201,1.3600E+02
35001.9236,1.3600E+02
35001.9271,1.3600E+02
35001.9306,1.3600E+02
35001.9340,1.3600E+02
35001.9375,1.3600E+02
35001.9410,1.3600E+02
35001.9444,1.3600E+02
35001.9479,1.3600E+02
35001.9514,1.3600E+02
35001.9549,1.3600E+02
35001.9583,1.3600E+02
35001.9618,1.3600E+02
35001.9653,1.3600E+02
35001.9687,1.3600E+02
35001.9722,1.3600E+02
35001.9757,1.3600E+02
35001.9792,1.3600E+02
35001.9826,1.3600E+02
35001.9861,1.3600E+02
35001.9896,1.3600E+02
35001.9931,1.3600E+02
35001.9965,1.3600E+02
35002.0000,1.3600E+02
35002.0035,1.3600E+02
35002.0069,1.3600E+02
35002.0104,1.3600E+02
35002.0139,1.3600E+02
35002.0174,1.3600E+02
35002.0208,1.3600E+02
35002.0243,1.3600E+02
35002.0278,1.3600E+02
35002.0312,1.3600E+02
35002.0347,1.3600E+02
35002.0382,1.3600E+02
35002.0417,1.3600E+02
35002.0451,1.3600E+02
35002.0486,1.3600E+02
35002.0521,1.3600E+02
35002.0556,1.3600E+02
35002.0590,1.3600E+02
35002.0625,1.3600E+02
35002.0660,1.3600E+02
35002.0694,1.3600E+02
35002.0729,1.3600E+02
35002.0764,1.3600E+02
35002.0799,1.3600E+02
35002.0833,1.3600E+02
35002.0868,1.3600E+02
35002.0903,1.3600E+02
35002.0937,1.3600E+02
35002.0972,1.3600E+02
35002.1007,1.3600E+02
35002.1042,1.3600E+02
35002.1076,1.3600E+02
35002.1111,1.3600E+02
35002.1146,1.3600E+02
35002.1181,1.3600E+02
35002.1215,1.3600E+02
35002.1250,1.3600E+02
35002.1285,1.3600E+02
35002.1319,1.3600E+02
35002.1354,1.3600E+02
35002.1389,1.3600E+02
35002.1424,1.3600E+02
35002.1458,1.3600E+02
35002.1493,1.3600E+02
35002.1528,1.3600E+02
35002.1562,1.3600E+02
35002.1597,1.3600E+02
35002.1632,1.3600E+02
35002.1667,1.3600E+02
35002.1701,1.3600E+02
35002.1736,1.3600E+02
35002.1771,1.3600E+02
35002.1806,1.3600E+02
35002.1840,1.3600E+02
35002.1875,1.3600E+02
35002.1910,1.3600E+02
35002.1944,1.3600E+02
35002.1979,1.3600E+02
35002.2014,1.3600E+02
35002.2049,1.3600E+02
