"",136.000
35002.6076,-3.3816E+02
35002.6111,-3.3819E+02
35002.6146,-3.3822E+02
35002.6181,-3.3825E+02
35002.6215,-3.3827E+02
35002.6250,-3.3829E+02
35002.6285,-3.3831E+02
35002.6319,-3.3833E+02
35002.6354,-3.3835E+02
35002.6389,-3.3837E+02
35002.6424,-3.3838E+02
35002.6458,-3.3840E+02
35002.6493,-3.3841E+02
35002.6528,-3.3842E+02
35002.6562,-3.3843E+02
35002.6597,-3.3844E+02
35002.6632,-3.3845E+02
35002.6667,-3.3846E+02
35002.6701,-3.3846E+02
35002.6736,-3.3847E+02
35002.6771,-3.3848E+02
35002.6806,-3.3849E+02
35002.6840,-3.3850E+02
35002.6875,-3.3850E+02
35002.6910,-3.3851E+02
35002.6944,-3.3852E+02
35002.6979,-3.3853E+02
35002.7014,-3.3854E+02
35002.7049,-3.3855E+02
35002.7083,-3.3856E+02
35002.7118,-3.3857E+02
35002.7153,-3.3858E+02
35002.7187,-3.3859E+02
35002.7222,-3.3861E+02
35002.7257,-3.3862E+02
35002.7292,-3.3863E+02
35002.7326,-3.3864E+02
35002.7361,-3.3865E+02
35002.7396,-3.3866E+02
35002.7431,-3.3867E+02
35002.7465,-3.3869E+02
35002.7500,-3.3870E+02
35002.7535,-3.3871E+02
35002.7569,-3.3872E+02
35002.7604,-3.3874E+02
35002.7639,-3.3875E+02
35002.7674,-3.3877E+02
35002.7708,-3.3878E+02
35002.7743,-3.3880E+02
35002.7778,-3.3881E+02
35002.7812,-3.3883E+02
35002.7847,-3.3884E+02
35002.7882,-3.3886E+02
35002.7917,-3.3887E+02
35002.7951,-3.3889E+02
35002.7986,-3.3890E+02
35002.8021,-3.3892E+02
35002.8056,-3.3894E+02
35002.8090,-3.3895E+02
35002.8125,-3.3897E+02
35002.8160,-3.3899E+02
35002.8194,-3.3900E+02
35002.8229,-3.3902E+02
35002.8264,-3.3904E+02
35002.8299,-3.3905E+02
35002.8333,-3.3907E+02
35002.8368,-3.3909E+02
35002.8403,-3.3911E+02
35002.8437,-3.3912E+02
35002.8472,-3.3914E+02
35002.8507,-3.3916E+02
35002.8542,-3.3917E+02
35002.8576,-3.3919E+02
35002.8611,-3.3921E+02
35002.8646,-3.3923E+02
35002.8681,-3.3924E+02
35002.8715,-3.3926E+02
35002.8750,-3.3928E+02
35002.8785,-3.3929E+02
35002.8819,-3.3931E+02
35002.8854,-3.3933E+02
35002.8889,-3.3934E+02
35002.8924,-3.3936E+02
35002.8958,-3.3938E+02
35002.8993,-3.3939E+02
35002.9028,-3.3941E+02
35002.9062,-3.3942E+02
35002.9097,-3.3944E+02
35002.9132,-3.3945E+02
35002.9167,-3.3947E+02
35002.9201,-3.3948E+02
35002.9236,-3.3950E+02
35002.9271,-3.3951E+02
35002.9306,-3.3953E+02
35002.9340,-3.3954E+02
35002.9375,-3.3955E+02
35002.9410,-3.3957E+02
35002.9444,-3.3958E+02
35002.9479,-3.3959E+02
35002.9514,-3.3961E+02
35002.9549,-3.3962E+02
35002.9583,-3.3963E+02
35002.9618,-3.3965E+02
35002.9653,-3.3966E+02
35002.9687,-3.3967E+02
35002.9722,-3.3968E+02
35002.9757,-3.3970E+02
35002.9792,-3.3971E+02
35002.9826,-3.3972E+02
35002.9861,-3.3973E+02
35002.9896,-3.3974E+02
35002.9931,-3.3976E+02
35002.9965,-3.3977E+02
35003.0000,-3.3978E+02
35003.0035,-3.3979E+02
35003.0069,-3.3981E+02
35003.0104,-3.3982E+02
35003.0139,-3.3983E+02
35003.0174,-3.3984E+02
35003.0208,-3.3985E+02
35003.0243,-3.3986E+02
35003.0278,-3.3988E+02
35003.0312,-3.3989E+02
35003.0347,-3.3990E+02
35003.0382,-3.3991E+02
35003.0417,-3.3992E+02
35003.0451,-3.3993E+02
35003.0486,-3.3994E+02
35003.0521,-3.3995E+02
35003.0556,-3.3996E+02
35003.0590,-3.3996E+02
35003.0625,-3.3997E+02
35003.0660,-3.3998E+02
35003.0694,-3.3999E+02
35003.0729,-3.4000E+02
35003.0764,-3.4000E+02
35003.0799,-3.4001E+02
35003.0833,-3.4001E+02
35003.0868,-3.4002E+02
35003.0903,-3.4002E+02
35003.0937,-3.4003E+02
35003.0972,-3.4003E+02
35003.1007,-3.4003E+02
35003.1042,-3.4004E+02
35003.1076,-3.4004E+02
35003.1111,-3.4004E+02
35003.1146,-3.4004E+02
35003.1181,-3.4004E+02
35003.1215,-3.4004E+02
35003.1250,-3.4004E+02
35003.1285,-3.4004E+02
35003.1319,-3.4004E+02
35003.1354,-3.4003E+02
35003.1389,-3.4003E+02
35003.1424,-3.4003E+02
35003.1458,-3.4003E+02
35003.1493,-3.4002E+02
35003.1528,-3.4002E+02
35003.1562,-3.4002E+02
35003.1597,-3.4001E+02
35003.1632,-3.4001E+02
35003.1667,-3.4000E+02
35003.1701,-3.4000E+02
35003.1736,-3.4000E+02
35003.1771,-3.3999E+02
35003.1806,-3.3999E+02
35003.1840,-3.3999E+02
35003.1875,-3.3999E+02
35003.1910,-3.3998E+02
35003.1944,-3.3998E+02
35003.1979,-3.3998E+02
35003.2014,-3.3998E+02
35003.2049,-3.3998E+02
35003.2083,-3.3998E+02
35003.2118,-3.3998E+02
35003.2153,-3.3997E+02
35003.2187,-3.3997E+02
35003.2222,-3.3997E+02
35003.2257,-3.3997E+02
35003.2292,-3.3997E+02
35003.2326,-3.3996E+02
35003.2361,-3.3996E+02
35003.2396,-3.3996E+02
35003.2431,-3.3995E+02
35003.2465,-3.3995E+02
35003.2500,-3.3994E+02
35003.2535,-3.3993E+02
35003.2569,-3.3993E+02
35003.2604,-3.3992E+02
35003.2639,-3.3991E+02
35003.2674,-3.3991E+02
35003.2708,-3.3990E+02
35003.2743,-3.3990E+02
35003.2778,-3.3989E+02
35003.2812,-3.3989E+02
35003.2847,-3.3989E+02
35003.2882,-3.3989E+02
35003.2917,-3.3989E+02
35003.2951,-3.3989E+02
35003.2986,-3.3989E+02
35003.3021,-3.3990E+02
35003.3056,-3.3991E+02
35003.3090,-3.3992E+02
35003.3125,-3.3994E+02
35003.3160,-3.3995E+02
35003.3194,-3.3997E+02
35003.3229,-3.3999E+02
35003.3264,-3.4002E+02
35003.3299,-3.4005E+02
35003.3333,-3.4009E+02
35003.3368,-3.4013E+02
35003.3403,-3.4018E+02
35003.3437,-3.4023E+02
35003.3472,-3.4030E+02
35003.3507,-3.4038E+02
35003.3542,-3.4046E+02
35003.3576,-3.4056E+02
35003.3611,-3.4066E+02
35003.3646,-3.4077E+02
35003.3681,-3.4087E+02
35003.3715,-3.4095E+02
35003.3750,-3.4099E+02
35003.3785,-3.4097E+02
35003.3819,-3.4095E+02
35003.3854,-3.4093E+02
35003.3889,-3.4092E+02
35003.3924,-3.4091E+02
35003.3958,-3.4092E+02
35003.3993,-3.4095E+02
35003.4028,-3.4098E+02
35003.4062,-3.4102E+02
35003.4097,-3.4107E+02
35003.4132,-3.4112E+02
35003.4167,-3.4116E+02
35003.4201,-3.4121E+02
35003.4236,-3.4126E+02
35003.4271,-3.4131E+02
35003.4306,-3.4136E+02
35003.4340,-3.4142E+02
35003.4375,-3.4148E+02
35003.4410,-3.4154E+02
35003.4444,-3.4160E+02
35003.4479,-3.4166E+02
35003.4514,-3.4173E+02
35003.4549,-3.4180E+02
35003.4583,-3.4188E+02
35003.4618,-3.4196E+02
35003.4653,-3.4204E+02
35003.4687,-3.4213E+02
35003.4722,-3.4222E+02
35003.4757,-3.4232E+02
35003.4792,-3.4242E+02
35003.4826,-3.4254E+02
35003.4861,-3.4266E+02
35003.4896,-3.4280E+02
35003.4931,-3.4295E+02
35003.4965,-3.4311E+02
35003.5000,-3.4328E+02
35003.5035,-3.4346E+02
35003.5069,-3.4364E+02
35003.5104,-3.4381E+02
35003.5139,-3.4397E+02
35003.5174,-3.4414E+02
35003.5208,-3.4430E+02
35003.5243,-3.4446E+02
35003.5278,-3.4462E+02
35003.5312,-3.4479E+02
35003.5347,-3.4497E+02
35003.5382,-3.4516E+02
35003.5417,-3.4536E+02
35003.5451,-3.4556E+02
35003.5486,-3.4577E+02
35003.5521,-3.4598E+02
35003.5556,-3.4619E+02
35003.5590,-3.4639E+02
35003.5625,-3.4659E+02
35003.5660,-3.4679E+02
35003.5694,-3.4698E+02
35003.5729,-3.4717E+02
35003.5764,-3.4735E+02
35003.5799,-3.4751E+02
35003.5833,-3.4765E+02
35003.5868,-3.4777E+02
35003.5903,-3.4782E+02
35003.5937,-3.4779E+02
35003.5972,-3.4763E+02
35003.6007,-3.4739E+02
35003.6042,-3.4715E+02
35003.6076,-3.4698E+02
35003.6111,-3.4686E+02
35003.6146,-3.4679E+02
35003.6181,-3.4675E+02
35003.6215,-3.4672E+02
35003.6250,-3.4668E+02
35003.6285,-3.4663E+02
35003.6319,-3.4655E+02
35003.6354,-3.4646E+02
35003.6389,-3.4637E+02
35003.6424,-3.4627E+02
35003.6458,-3.4618E+02
35003.6493,-3.4610E+02
35003.6528,-3.4601E+02
35003.6562,-3.4592E+02
35003.6597,-3.4583E+02
35003.6632,-3.4574E+02
35003.6667,-3.4566E+02
35003.6701,-3.4558E+02
35003.6736,-3.4551E+02
35003.6771,-3.4545E+02
35003.6806,-3.4540E+02
35003.6840,-3.4536E+02
35003.6875,-3.4532E+02
35003.6910,-3.4529E+02
35003.6944,-3.4526E+02
35003.6979,-3.4525E+02
35003.7014,-3.4523E+02
35003.7049,-3.4522E+02
35003.7083,-3.4522E+02
35003.7118,-3.4521E+02
35003.7153,-3.4521E+02
35003.7187,-3.4521E+02
35003.7222,-3.4521E+02
35003.7257,-3.4522E+02
35003.7292,-3.4522E+02
35003.7326,-3.4523E+02
35003.7361,-3.4524E+02
35003.7396,-3.4524E+02
35003.7431,-3.4525E+02
35003.7465,-3.4526E+02
35003.7500,-3.4527E+02
35003.7535,-3.4527E+02
35003.7569,-3.4528E+02
35003.7604,-3.4529E+02
35003.7639,-3.4530E+02
35003.7674,-3.4531E+02
35003.7708,-3.4532E+02
35003.7743,-3.4533E+02
35003.7778,-3.4534E+02
35003.7812,-3.4535E+02
35003.7847,-3.4536E+02
35003.7882,-3.4537E+02
35003.7917,-3.4538E+02
35003.7951,-3.4539E+02
35003.7986,-3.4540E+02
35003.8021,-3.4541E+02
35003.8056,-3.4542E+02
35003.8090,-3.4543E+02
35003.8125,-3.4544E+02
35003.8160,-3.4545E+02
35003.8194,-3.4546E+02
35003.8229,-3.4546E+02
35003.8264,-3.4547E+02
35003.8299,-3.4548E+02
35003.8333,-3.4548E+02
35003.8368,-3.4549E+02
35003.8403,-3.4549E+02
35003.8437,-3.4550E+02
35003.8472,-3.4550E+02
35003.8507,-3.4550E+02
35003.8542,-3.4550E+02
35003.8576,-3.4550E+02
35003.8611,-3.4550E+02
35003.8646,-3.4550E+02
35003.8681,-3.4550E+02
35003.8715,-3.4550E+02
35003.8750,-3.4549E+02
35003.8785,-3.4549E+02
35003.8819,-3.4548E+02
35003.8854,-3.4548E+02
35003.8889,-3.4547E+02
35003.8924,-3.4546E+02
35003.8958,-3.4545E+02
35003.8993,-3.4544E+02
35003.9028,-3.4543E+02
35003.9062,-3.4542E+02
35003.9097,-3.4541E+02
35003.9132,-3.4540E+02
35003.9167,-3.4538E+02
35003.9201,-3.4537E+02
35003.9236,-3.4536E+02
35003.9271,-3.4535E+02
35003.9306,-3.4533E+02
35003.9340,-3.4532E+02
35003.9375,-3.4531E+02
35003.9410,-3.4530E+02
35003.9444,-3.4528E+02
35003.9479,-3.4527E+02
35003.9514,-3.4526E+02
35003.9549,-3.4525E+02
35003.9583,-3.4524E+02
35003.9618,-3.4523E+02
35003.9653,-3.4523E+02
35003.9687,-3.4522E+02
35003.9722,-3.4521E+02
35003.9757,-3.4521E+02
35003.9792,-3.4520E+02
35003.9826,-3.4520E+02
35003.9861,-3.4520E+02
35003.9896,-3.4520E+02
35003.9931,-3.4520E+02
35003.9965,-3.4520E+02
35004.0000,-3.4520E+02
35004.0035,-3.4520E+02
35004.0069,-3.4521E+02
35004.0104,-3.4521E+02
35004.0139,-3.4522E+02
35004.0174,-3.4522E+02
35004.0208,-3.4522E+02
35004.0243,-3.4523E+02
35004.0278,-3.4523E+02
35004.0312,-3.4524E+02
35004.0347,-3.4524E+02
35004.0382,-3.4525E+02
35004.0417,-3.4525E+02
35004.0451,-3.4526E+02
35004.0486,-3.4526E+02
35004.0521,-3.4527E+02
35004.0556,-3.4528E+02
35004.0590,-3.4528E+02
35004.0625,-3.4529E+02
35004.0660,-3.4529E+02
35004.0694,-3.4530E+02
35004.0729,-3.4531E+02
35004.0764,-3.4532E+02
35004.0799,-3.4532E+02
35004.0833,-3.4533E+02
35004.0868,-3.4534E+02
35004.0903,-3.4535E+02
35004.0937,-3.4535E+02
35004.0972,-3.4536E+02
35004.1007,-3.4537E+02
35004.1042,-3.4538E+02
35004.1076,-3.4539E+02
35004.1111,-3.4540E+02
35004.1146,-3.4541E+02
35004.1181,-3.4542E+02
35004.1215,-3.4543E+02
35004.1250,-3.4544E+02
35004.1285,-3.4545E+02
35004.1319,-3.4546E+02
35004.1354,-3.4547E+02
35004.1389,-3.4548E+02
35004.1424,-3.4549E+02
35004.1458,-3.4550E+02
35004.1493,-3.4551E+02
35004.1528,-3.4552E+02
35004.1562,-3.4554E+02
35004.1597,-3.4555E+02
35004.1632,-3.4556E+02
35004.1667,-3.4557E+02
35004.1701,-3.4559E+02
35004.1736,-3.4560E+02
35004.1771,-3.4562E+02
35004.1806,-3.4563E+02
35004.1840,-3.4564E+02
35004.1875,-3.4566E+02
35004.1910,-3.4567E+02
35004.1944,-3.4569E+02
35004.1979,-3.4571E+02
35004.2014,-3.4572E+02
35004.2049,-3.4574E+02
35004.2083,-3.4575E+02
35004.2118,-3.4577E+02
35004.2153,-3.4579E+02
35004.2187,-3.4581E+02
35004.2222,-3.4582E+02
35004.2257,-3.4584E+02
35004.2292,-3.4586E+02
35004.2326,-3.4588E+02
