"",136.000
35004.4687,1.1026E+02
35004.4722,1.0844E+02
35004.4757,1.0662E+02
35004.4792,1.0480E+02
35004.4826,1.0298E+02
35004.4861,1.0116E+02
35004.4896,9.9343E+01
35004.4931,9.7524E+01
35004.4965,9.5705E+01
35004.5000,9.3886E+01
35004.5035,9.0946E+01
35004.5069,8.8006E+01
35004.5104,8.5065E+01
35004.5139,8.2125E+01
35004.5174,7.9185E+01
35004.5208,7.6245E+01
35004.5243,7.3305E+01
35004.5278,7.0365E+01
35004.5312,6.7424E+01
35004.5347,6.4484E+01
35004.5382,6.1544E+01
35004.5417,5.8604E+01
35004.5451,5.5664E+01
35004.5486,5.2724E+01
35004.5521,4.9783E+01
35004.5556,4.6843E+01
35004.5590,4.3903E+01
35004.5625,4.0963E+01
35004.5660,3.8023E+01
35004.5694,3.5082E+01
35004.5729,3.2142E+01
35004.5764,2.9202E+01
35004.5799,2.6262E+01
35004.5833,2.3322E+01
35004.5868,2.2375E+01
35004.5903,2.1428E+01
35004.5937,2.0481E+01
35004.5972,1.9535E+01
35004.6007,1.8588E+01
35004.6042,1.7641E+01
35004.6076,1.6694E+01
35004.6111,1.5747E+01
35004.6146,1.4800E+01
35004.6181,1.3854E+01
35004.6215,1.2907E+01
35004.6250,1.1960E+01
35004.6285,1.1013E+01
35004.6319,1.0066E+01
35004.6354,9.1195E+00
35004.6389,8.1727E+00
35004.6424,7.2259E+00
35004.6458,6.2790E+00
35004.6493,5.3322E+00
35004.6528,4.3854E+00
35004.6562,3.4386E+00
35004.6597,2.4917E+00
35004.6632,1.5449E+00
35004.6667,5.9809E-01
35004.6701,5.7309E-01
35004.6736,5.4817E-01
35004.6771,5.2325E-01
35004.6806,4.9834E-01
35004.6840,4.7342E-01
35004.6875,4.4850E-01
35004.6910,4.2359E-01
35004.6944,3.9867E-01
35004.6979,3.7375E-01
35004.7014,3.4883E-01
35004.7049,3.2392E-01
35004.7083,2.9900E-01
35004.7118,2.7408E-01
35004.7153,2.4917E-01
35004.7187,2.2425E-01
35004.7222,1.9933E-01
35004.7257,1.7442E-01
35004.7292,1.4950E-01
35004.7326,1.2458E-01
35004.7361,9.9667E-02
35004.7396,7.4750E-02
35004.7431,4.9834E-02
35004.7465,2.4917E-02
35004.7500,2.5062E-08
35004.7535,2.4917E-02
35004.7569,4.9834E-02
35004.7604,7.4750E-02
35004.7639,9.9667E-02
35004.7674,1.2458E-01
35004.7708,1.4950E-01
35004.7743,1.7442E-01
35004.7778,1.9933E-01
35004.7812,2.2425E-01
35004.7847,2.4917E-01
35004.7882,2.7408E-01
35004.7917,2.9900E-01
35004.7951,3.2392E-01
35004.7986,3.4883E-01
35004.8021,3.7375E-01
35004.8056,3.9867E-01
35004.8090,4.2359E-01
35004.8125,4.4850E-01
35004.8160,4.7342E-01
35004.8194,4.9834E-01
35004.8229,5.2325E-01
35004.8264,5.4817E-01
35004.8299,5.7309E-01
35004.8333,5.9800E-01
35004.8368,5.9800E-01
35004.8403,5.9800E-01
35004.8437,5.9800E-01
35004.8472,5.9800E-01
35004.8507,5.9800E-01
35004.8542,5.9800E-01
35004.8576,5.9800E-01
35004.8611,5.9800E-01
35004.8646,5.9800E-01
35004.8681,5.9800E-01
35004.8715,5.9800E-01
35004.8750,5.9800E-01
35004.8785,5.9800E-01
35004.8819,5.9800E-01
35004.8854,5.9800E-01
35004.8889,5.9800E-01
35004.8924,5.9800E-01
35004.8958,5.9800E-01
35004.8993,5.9800E-01
35004.9028,5.9800E-01
35004.9062,5.9800E-01
35004.9097,5.9800E-01
35004.9132,5.9800E-01
35004.9167,5.9800E-01
35004.9201,5.9800E-01
35004.9236,5.9800E-01
35004.9271,5.9800E-01
35004.9306,5.9800E-01
35004.9340,5.9800E-01
35004.9375,5.9800E-01
35004.9410,5.9800E-01
35004.9444,5.9800E-01
35004.9479,5.9800E-01
35004.9514,5.9800E-01
35004.9549,5.9800E-01
35004.9583,5.9800E-01
35004.9618,5.9800E-01
35004.9653,5.9800E-01
35004.9687,5.9800E-01
35004.9722,5.9800E-01
35004.9757,5.9800E-01
35004.9792,5.9800E-01
35004.9826,5.9800E-01
35004.9861,5.9800E-01
35004.9896,5.9800E-01
35004.9931,5.9800E-01
35004.9965,5.9800E-01
35005.0000,5.9800E-01
35005.0035,5.9800E-01
35005.0069,5.9800E-01
35005.0104,5.9800E-01
35005.0139,5.9800E-01
35005.0174,5.9800E-01
35005.0208,5.9800E-01
35005.0243,5.9800E-01
35005.0278,5.9800E-01
35005.0312,5.9800E-01
35005.0347,5.9800E-01
35005.0382,5.9800E-01
35005.0417,5.9800E-01
35005.0451,5.9800E-01
35005.0486,5.9800E-01
35005.0521,5.9800E-01
35005.0556,5.9800E-01
35005.0590,5.9800E-01
35005.0625,5.9800E-01
35005.0660,5.9800E-01
35005.0694,5.9800E-01
35005.0729,5.9800E-01
35005.0764,5.9800E-01
35005.0799,5.9800E-01
35005.0833,5.9800E-01
35005.0868,5.7308E-01
35005.0903,5.4816E-01
35005.0937,5.2325E-01
35005.0972,4.9833E-01
35005.1007,4.7342E-01
35005.1042,4.4850E-01
35005.1076,4.2358E-01
35005.1111,3.9867E-01
35005.1146,3.7375E-01
35005.1181,3.4883E-01
35005.1215,3.2392E-01
35005.1250,2.9900E-01
35005.1285,2.7408E-01
35005.1319,2.4917E-01
35005.1354,2.2425E-01
35005.1389,1.9933E-01
35005.1424,1.7442E-01
35005.1458,1.4950E-01
35005.1493,1.2458E-01
35005.1528,9.9668E-02
35005.1562,7.4752E-02
35005.1597,4.9835E-02
35005.1632,2.4919E-02
35005.1667,2.4198E-06
35005.1701,0.0000E+00
35005.1736,0.0000E+00
35005.1771,0.0000E+00
35005.1806,0.0000E+00
35005.1840,0.0000E+00
35005.1875,0.0000E+00
35005.1910,0.0000E+00
35005.1944,0.0000E+00
35005.1979,0.0000E+00
35005.2014,0.0000E+00
35005.2049,0.0000E+00
35005.2083,0.0000E+00
35005.2118,0.0000E+00
35005.2153,0.0000E+00
35005.2187,0.0000E+00
35005.2222,0.0000E+00
35005.2257,0.0000E+00
35005.2292,0.0000E+00
35005.2326,0.0000E+00
35005.2361,0.0000E+00
35005.2396,0.0000E+00
35005.2431,0.0000E+00
35005.2465,0.0000E+00
35005.2500,0.0000E+00
35005.2535,5.9800E-01
35005.2569,1.1960E+00
35005.2604,1.7940E+00
35005.2639,2.3920E+00
35005.2674,2.9900E+00
35005.2708,3.5880E+00
35005.2743,4.1860E+00
35005.2778,4.7840E+00
35005.2812,5.3820E+00
35005.2847,5.9800E+00
35005.2882,6.5780E+00
35005.2917,7.1760E+00
35005.2951,7.7740E+00
35005.2986,8.3720E+00
35005.3021,8.9700E+00
35005.3056,9.5680E+00
35005.3090,1.0166E+01
35005.3125,1.0764E+01
35005.3160,1.1362E+01
35005.3194,1.1960E+01
35005.3229,1.2558E+01
35005.3264,1.3156E+01
35005.3299,1.3754E+01
35005.3333,1.4352E+01
35005.3368,1.4601E+01
35005.3403,1.4850E+01
35005.3437,1.5100E+01
35005.3472,1.5349E+01
35005.3507,1.5598E+01
35005.3542,1.5847E+01
35005.3576,1.6096E+01
35005.3611,1.6345E+01
35005.3646,1.6595E+01
35005.3681,1.6844E+01
35005.3715,1.7093E+01
35005.3750,1.7342E+01
35005.3785,1.7591E+01
35005.3819,1.7840E+01
35005.3854,1.8089E+01
35005.3889,1.8339E+01
35005.3924,1.8588E+01
35005.3958,1.8837E+01
35005.3993,1.9086E+01
35005.4028,1.9335E+01
35005.4062,1.9584E+01
35005.4097,1.9834E+01
35005.4132,2.0083E+01
35005.4167,2.0332E+01
35005.4201,2.0481E+01
35005.4236,2.0631E+01
35005.4271,2.0780E+01
35005.4306,2.0930E+01
35005.4340,2.1079E+01
35005.4375,2.1229E+01
35005.4410,2.1378E+01
35005.4444,2.1528E+01
35005.4479,2.1677E+01
35005.4514,2.1827E+01
35005.4549,2.1976E+01
35005.4583,2.2126E+01
35005.4618,2.2275E+01
35005.4653,2.2425E+01
35005.4687,2.2574E+01
35005.4722,2.2724E+01
35005.4757,2.2873E+01
35005.4792,2.3023E+01
35005.4826,2.3172E+01
35005.4861,2.3322E+01
35005.4896,2.3471E+01
35005.4931,2.3621E+01
35005.4965,2.3770E+01
35005.5000,2.3920E+01
35005.5035,2.3347E+01
35005.5069,2.2774E+01
35005.5104,2.2201E+01
35005.5139,2.1628E+01
35005.5174,2.1055E+01
35005.5208,2.0481E+01
35005.5243,1.9908E+01
35005.5278,1.9335E+01
35005.5312,1.8762E+01
35005.5347,1.8189E+01
35005.5382,1.7616E+01
35005.5417,1.7043E+01
35005.5451,1.6470E+01
35005.5486,1.5897E+01
35005.5521,1.5324E+01
35005.5556,1.4751E+01
35005.5590,1.4178E+01
35005.5625,1.3604E+01
35005.5660,1.3031E+01
35005.5694,1.2458E+01
35005.5729,1.1885E+01
35005.5764,1.1312E+01
35005.5799,1.0739E+01
35005.5833,1.0166E+01
35005.5868,9.7424E+00
35005.5903,9.3188E+00
35005.5937,8.8952E+00
35005.5972,8.4716E+00
35005.6007,8.0481E+00
35005.6042,7.6245E+00
35005.6076,7.2009E+00
35005.6111,6.7773E+00
35005.6146,6.3537E+00
35005.6181,5.9302E+00
35005.6215,5.5066E+00
35005.6250,5.0830E+00
35005.6285,4.6594E+00
35005.6319,4.2358E+00
35005.6354,3.8123E+00
35005.6389,3.3887E+00
35005.6424,2.9651E+00
35005.6458,2.5415E+00
35005.6493,2.1179E+00
35005.6528,1.6944E+00
35005.6562,1.2708E+00
35005.6597,8.4720E-01
35005.6632,4.2362E-01
35005.6667,4.1194E-05
35005.6701,0.0000E+00
35005.6736,0.0000E+00
35005.6771,0.0000E+00
35005.6806,0.0000E+00
35005.6840,0.0000E+00
35005.6875,0.0000E+00
35005.6910,0.0000E+00
35005.6944,0.0000E+00
35005.6979,0.0000E+00
35005.7014,0.0000E+00
35005.7049,0.0000E+00
35005.7083,0.0000E+00
35005.7118,0.0000E+00
35005.7153,0.0000E+00
35005.7187,0.0000E+00
35005.7222,0.0000E+00
35005.7257,0.0000E+00
35005.7292,0.0000E+00
35005.7326,0.0000E+00
35005.7361,0.0000E+00
35005.7396,0.0000E+00
35005.7431,0.0000E+00
35005.7465,0.0000E+00
35005.7500,0.0000E+00
35005.7535,0.0000E+00
35005.7569,0.0000E+00
35005.7604,0.0000E+00
35005.7639,0.0000E+00
35005.7674,0.0000E+00
35005.7708,0.0000E+00
35005.7743,0.0000E+00
35005.7778,0.0000E+00
35005.7812,0.0000E+00
35005.7847,0.0000E+00
35005.7882,0.0000E+00
35005.7917,0.0000E+00
35005.7951,0.0000E+00
35005.7986,0.0000E+00
35005.8021,0.0000E+00
35005.8056,0.0000E+00
35005.8090,0.0000E+00
35005.8125,0.0000E+00
35005.8160,0.0000E+00
35005.8194,0.0000E+00
35005.8229,0.0000E+00
35005.8264,0.0000E+00
35005.8299,0.0000E+00
35005.8333,0.0000E+00
35005.8368,0.0000E+00
35005.8403,0.0000E+00
35005.8437,0.0000E+00
35005.8472,0.0000E+00
35005.8507,0.0000E+00
35005.8542,0.0000E+00
35005.8576,0.0000E+00
35005.8611,0.0000E+00
35005.8646,0.0000E+00
35005.8681,0.0000E+00
35005.8715,0.0000E+00
35005.8750,0.0000E+00
35005.8785,0.0000E+00
35005.8819,0.0000E+00
35005.8854,0.0000E+00
35005.8889,0.0000E+00
35005.8924,0.0000E+00
35005.8958,0.0000E+00
35005.8993,0.0000E+00
35005.9028,0.0000E+00
35005.9062,0.0000E+00
35005.9097,0.0000E+00
35005.9132,0.0000E+00
35005.9167,0.0000E+00
35005.9201,0.0000E+00
35005.9236,0.0000E+00
35005.9271,0.0000E+00
35005.9306,0.0000E+00
35005.9340,0.0000E+00
35005.9375,0.0000E+00
35005.9410,0.0000E+00
35005.9444,0.0000E+00
35005.9479,0.0000E+00
35005.9514,0.0000E+00
35005.9549,0.0000E+00
35005.9583,0.0000E+00
35005.9618,0.0000E+00
35005.9653,0.0000E+00
35005.9687,0.0000E+00
35005.9722,0.0000E+00
35005.9757,0.0000E+00
35005.9792,0.0000E+00
35005.9826,0.0000E+00
35005.9861,0.0000E+00
35005.9896,0.0000E+00
35005.9931,0.0000E+00
35005.9965,0.0000E+00
35006.0000,0.0000E+00
35006.0035,0.0000E+00
35006.0069,0.0000E+00
35006.0104,0.0000E+00
35006.0139,0.0000E+00
35006.0174,0.0000E+00
35006.0208,0.0000E+00
35006.0243,0.0000E+00
35006.0278,0.0000E+00
35006.0312,0.0000E+00
35006.0347,0.0000E+00
35006.0382,0.0000E+00
35006.0417,0.0000E+00
35006.0451,0.0000E+00
35006.0486,0.0000E+00
35006.0521,0.0000E+00
35006.0556,0.0000E+00
35006.0590,0.0000E+00
35006.0625,0.0000E+00
35006.0660,0.0000E+00
35006.0694,0.0000E+00
35006.0729,0.0000E+00
35006.0764,0.0000E+00
35006.0799,0.0000E+00
35006.0833,2.3580E-06
35006.0868,2.4919E-02
35006.0903,4.9835E-02
35006.0937,7.4752E-02
35006.0972,9.9668E-02
35006.1007,1.2458E-01
35006.1042,1.4950E-01
35006.1076,1.7442E-01
35006.1111,1.9933E-01
35006.1146,2.2425E-01
35006.1181,2.4917E-01
35006.1215,2.7408E-01
35006.1250,2.9900E-01
35006.1285,3.2392E-01
35006.1319,3.4883E-01
35006.1354,3.7375E-01
35006.1389,3.9867E-01
35006.1424,4.2358E-01
35006.1458,4.4850E-01
35006.1493,4.7342E-01
35006.1528,4.9833E-01
35006.1562,5.2325E-01
35006.1597,5.4816E-01
35006.1632,5.7308E-01
35006.1667,5.9800E-01
35006.1701,7.2257E-01
35006.1736,8.4716E-01
35006.1771,9.7174E-01
35006.1806,1.0963E+00
35006.1840,1.2209E+00
35006.1875,1.3455E+00
35006.1910,1.4701E+00
35006.1944,1.5947E+00
35006.1979,1.7192E+00
35006.2014,1.8438E+00
35006.2049,1.9684E+00
35006.2083,2.0930E+00
35006.2118,2.2176E+00
35006.2153,2.3422E+00
35006.2187,2.4667E+00
35006.2222,2.5913E+00
35006.2257,2.7159E+00
35006.2292,2.8405E+00
35006.2326,2.9651E+00
35006.2361,3.0897E+00
35006.2396,3.2142E+00
35006.2431,3.3388E+00
35006.2465,3.4634E+00
35006.2500,3.5880E+00
35006.2535,4.7840E+00
35006.2569,5.9800E+00
35006.2604,7.1760E+00
35006.2639,8.3720E+00
35006.2674,9.5680E+00
35006.2708,1.0764E+01
35006.2743,1.1960E+01
35006.2778,1.3156E+01
35006.2812,1.4352E+01
35006.2847,1.5548E+01
35006.2882,1.6744E+01
35006.2917,1.7940E+01
35006.2951,1.9136E+01
35006.2986,2.0332E+01
35006.3021,2.1528E+01
35006.3056,2.2724E+01
35006.3090,2.3920E+01
35006.3125,2.5116E+01
35006.3160,2.6312E+01
35006.3194,2.7508E+01
35006.3229,2.8704E+01
35006.3264,2.9900E+01
35006.3299,3.1096E+01
35006.3333,3.2292E+01
35006.3368,3.5008E+01
35006.3403,3.7724E+01
35006.3437,4.0440E+01
35006.3472,4.3156E+01
35006.3507,4.5872E+01
35006.3542,4.8588E+01
35006.3576,5.1304E+01
35006.3611,5.4019E+01
35006.3646,5.6735E+01
35006.3681,5.9451E+01
35006.3715,6.2167E+01
35006.3750,6.4883E+01
35006.3785,6.7599E+01
35006.3819,7.0315E+01
35006.3854,7.3031E+01
35006.3889,7.5747E+01
35006.3924,7.8462E+01
35006.3958,8.1178E+01
35006.3993,8.3894E+01
35006.4028,8.6610E+01
35006.4062,8.9326E+01
35006.4097,9.2042E+01
35006.4132,9.4758E+01
35006.4167,9.7474E+01
35006.4201,9.5755E+01
35006.4236,9.4036E+01
35006.4271,9.2316E+01
35006.4306,9.0597E+01
35006.4340,8.8878E+01
35006.4375,8.7159E+01
35006.4410,8.5439E+01
35006.4444,8.3720E+01
35006.4479,8.2001E+01
35006.4514,8.0282E+01
35006.4549,7.8562E+01
35006.4583,7.6843E+01
35006.4618,7.5124E+01
35006.4653,7.3405E+01
35006.4687,7.1685E+01
35006.4722,6.9966E+01
35006.4757,6.8247E+01
35006.4792,6.6528E+01
35006.4826,6.4808E+01
35006.4861,6.3089E+01
35006.4896,6.1370E+01
35006.4931,5.9651E+01
35006.4965,5.7931E+01
35006.5000,5.6212E+01
35006.5035,5.4842E+01
35006.5069,5.3471E+01
35006.5104,5.2101E+01
35006.5139,5.0730E+01
35006.5174,4.9360E+01
35006.5208,4.7989E+01
35006.5243,4.6619E+01
35006.5278,4.5249E+01
35006.5312,4.3878E+01
35006.5347,4.2508E+01
35006.5382,4.1137E+01
35006.5417,3.9767E+01
35006.5451,3.8397E+01
35006.5486,3.7026E+01
35006.5521,3.5656E+01
35006.5556,3.4285E+01
35006.5590,3.2915E+01
35006.5625,3.1544E+01
35006.5660,3.0174E+01
35006.5694,2.8804E+01
35006.5729,2.7433E+01
35006.5764,2.6063E+01
35006.5799,2.4692E+01
35006.5833,2.3322E+01
35006.5868,2.2400E+01
35006.5903,2.1478E+01
35006.5937,2.0556E+01
35006.5972,1.9634E+01
35006.6007,1.8712E+01
35006.6042,1.7790E+01
35006.6076,1.6869E+01
35006.6111,1.5947E+01
35006.6146,1.5025E+01
35006.6181,1.4103E+01
35006.6215,1.3181E+01
35006.6250,1.2259E+01
35006.6285,1.1337E+01
35006.6319,1.0415E+01
35006.6354,9.4933E+00
35006.6389,8.5714E+00
35006.6424,7.6495E+00
35006.6458,6.7275E+00
35006.6493,5.8056E+00
35006.6528,4.8837E+00
35006.6562,3.9618E+00
35006.6597,3.0399E+00
35006.6632,2.1180E+00
35006.6667,1.1961E+00
35006.6701,1.1960E+00
35006.6736,1.1960E+00
35006.6771,1.1960E+00
35006.6806,1.1960E+00
35006.6840,1.1960E+00
35006.6875,1.1960E+00
35006.6910,1.1960E+00
35006.6944,1.1960E+00
35006.6979,1.1960E+00
35006.7014,1.1960E+00
35006.7049,1.1960E+00
35006.7083,1.1960E+00
35006.7118,1.1960E+00
35006.7153,1.1960E+00
35006.7187,1.1960E+00
35006.7222,1.1960E+00
35006.7257,1.1960E+00
35006.7292,1.1960E+00
35006.7326,1.1960E+00
35006.7361,1.1960E+00
35006.7396,1.1960E+00
35006.7431,1.1960E+00
35006.7465,1.1960E+00
35006.7500,1.1960E+00
35006.7535,1.1960E+00
35006.7569,1.1960E+00
35006.7604,1.1960E+00
35006.7639,1.1960E+00
35006.7674,1.1960E+00
35006.7708,1.1960E+00
35006.7743,1.1960E+00
35006.7778,1.1960E+00
35006.7812,1.1960E+00
35006.7847,1.1960E+00
35006.7882,1.1960E+00
35006.7917,1.1960E+00
35006.7951,1.1960E+00
35006.7986,1.1960E+00
35006.8021,1.1960E+00
35006.8056,1.1960E+00
35006.8090,1.1960E+00
35006.8125,1.1960E+00
35006.8160,1.1960E+00
35006.8194,1.1960E+00
35006.8229,1.1960E+00
35006.8264,1.1960E+00
35006.8299,1.1960E+00
35006.8333,1.1960E+00
35006.8368,1.1711E+00
35006.8403,1.1462E+00
35006.8437,1.1212E+00
35006.8472,1.0963E+00
35006.8507,1.0714E+00
35006.8542,1.0465E+00
35006.8576,1.0216E+00
35006.8611,9.9667E-01
35006.8646,9.7175E-01
35006.8681,9.4683E-01
35006.8715,9.2192E-01
35006.8750,8.9700E-01
35006.8785,8.7208E-01
35006.8819,8.4717E-01
35006.8854,8.2225E-01
35006.8889,7.9733E-01
35006.8924,7.7242E-01
35006.8958,7.4750E-01
35006.8993,7.2258E-01
35006.9028,6.9767E-01
35006.9062,6.7275E-01
35006.9097,6.4784E-01
35006.9132,6.2292E-01
35006.9167,5.9800E-01
35006.9201,5.7309E-01
35006.9236,5.4817E-01
35006.9271,5.2325E-01
35006.9306,4.9834E-01
35006.9340,4.7342E-01
35006.9375,4.4850E-01
35006.9410,4.2359E-01
35006.9444,3.9867E-01
35006.9479,3.7375E-01
35006.9514,3.4883E-01
35006.9549,3.2392E-01
35006.9583,2.9900E-01
35006.9618,2.7408E-01
35006.9653,2.4917E-01
35006.9687,2.2425E-01
35006.9722,1.9933E-01
35006.9757,1.7442E-01
35006.9792,1.4950E-01
35006.9826,1.2458E-01
35006.9861,9.9667E-02
35006.9896,7.4750E-02
35006.9931,4.9834E-02
35006.9965,2.4917E-02
35007.0000,4.0099E-08
35007.0035,4.9833E-02
35007.0069,9.9667E-02
35007.0104,1.4950E-01
35007.0139,1.9933E-01
35007.0174,2.4917E-01
35007.0208,2.9900E-01
35007.0243,3.4883E-01
35007.0278,3.9867E-01
35007.0312,4.4850E-01
35007.0347,4.9834E-01
35007.0382,5.4817E-01
35007.0417,5.9800E-01
35007.0451,6.4784E-01
35007.0486,6.9767E-01
35007.0521,7.4750E-01
35007.0556,7.9734E-01
35007.0590,8.4717E-01
35007.0625,8.9700E-01
35007.0660,9.4684E-01
35007.0694,9.9667E-01
35007.0729,1.0465E+00
35007.0764,1.0963E+00
35007.0799,1.1462E+00
35007.0833,1.1960E+00
35007.0868,1.1960E+00
35007.0903,1.1960E+00
35007.0937,1.1960E+00
35007.0972,1.1960E+00
35007.1007,1.1960E+00
35007.1042,1.1960E+00
35007.1076,1.1960E+00
35007.1111,1.1960E+00
35007.1146,1.1960E+00
35007.1181,1.1960E+00
35007.1215,1.1960E+00
35007.1250,1.1960E+00
35007.1285,1.1960E+00
35007.1319,1.1960E+00
35007.1354,1.1960E+00
35007.1389,1.1960E+00
35007.1424,1.1960E+00
35007.1458,1.1960E+00
35007.1493,1.1960E+00
35007.1528,1.1960E+00
35007.1562,1.1960E+00
35007.1597,1.1960E+00
35007.1632,1.1960E+00
35007.1667,1.1960E+00
35007.1701,1.2209E+00
35007.1736,1.2458E+00
35007.1771,1.2707E+00
35007.1806,1.2957E+00
35007.1840,1.3206E+00
35007.1875,1.3455E+00
35007.1910,1.3704E+00
35007.1944,1.3953E+00
35007.1979,1.4202E+00
35007.2014,1.4452E+00
35007.2049,1.4701E+00
35007.2083,1.4950E+00
35007.2118,1.5199E+00
35007.2153,1.5448E+00
35007.2187,1.5697E+00
35007.2222,1.5947E+00
35007.2257,1.6196E+00
35007.2292,1.6445E+00
35007.2326,1.6694E+00
35007.2361,1.6943E+00
35007.2396,1.7192E+00
35007.2431,1.7442E+00
35007.2465,1.7691E+00
35007.2500,1.7940E+00
35007.2535,3.5880E+00
35007.2569,5.3820E+00
35007.2604,7.1760E+00
35007.2639,8.9700E+00
35007.2674,1.0764E+01
35007.2708,1.2558E+01
35007.2743,1.4352E+01
35007.2778,1.6146E+01
35007.2812,1.7940E+01
35007.2847,1.9734E+01
35007.2882,2.1528E+01
35007.2917,2.3322E+01
35007.2951,2.5116E+01
35007.2986,2.6910E+01
35007.3021,2.8704E+01
35007.3056,3.0498E+01
35007.3090,3.2292E+01
35007.3125,3.4086E+01
35007.3160,3.5880E+01
35007.3194,3.7674E+01
35007.3229,3.9468E+01
35007.3264,4.1262E+01
35007.3299,4.3056E+01
35007.3333,4.4850E+01
35007.3368,4.6520E+01
35007.3403,4.8189E+01
35007.3437,4.9858E+01
35007.3472,5.1528E+01
35007.3507,5.3197E+01
35007.3542,5.4867E+01
35007.3576,5.6536E+01
35007.3611,5.8205E+01
35007.3646,5.9875E+01
35007.3681,6.1544E+01
35007.3715,6.3214E+01
35007.3750,6.4883E+01
35007.3785,6.6552E+01
35007.3819,6.8222E+01
35007.3854,6.9891E+01
35007.3889,7.1561E+01
35007.3924,7.3230E+01
35007.3958,7.4899E+01
35007.3993,7.6569E+01
35007.4028,7.8238E+01
35007.4062,7.9908E+01
35007.4097,8.1577E+01
35007.4132,8.3246E+01
35007.4167,8.4916E+01
35007.4201,8.7358E+01
35007.4236,8.9799E+01
35007.4271,9.2241E+01
35007.4306,9.4683E+01
35007.4340,9.7125E+01
35007.4375,9.9567E+01
35007.4410,1.0201E+02
35007.4444,1.0445E+02
35007.4479,1.0689E+02
35007.4514,1.0933E+02
35007.4549,1.1178E+02
35007.4583,1.1422E+02
35007.4618,1.1666E+02
35007.4653,1.1910E+02
35007.4687,1.2154E+02
35007.4722,1.2399E+02
35007.4757,1.2643E+02
35007.4792,1.2887E+02
35007.4826,1.3131E+02
35007.4861,1.3375E+02
35007.4896,1.3619E+02
35007.4931,1.3864E+02
35007.4965,1.4108E+02
35007.5000,1.4352E+02
35007.5035,1.4158E+02
35007.5069,1.3963E+02
35007.5104,1.3769E+02
35007.5139,1.3575E+02
35007.5174,1.3380E+02
35007.5208,1.3186E+02
35007.5243,1.2992E+02
35007.5278,1.2797E+02
35007.5312,1.2603E+02
35007.5347,1.2408E+02
35007.5382,1.2214E+02
35007.5417,1.2020E+02
35007.5451,1.1825E+02
35007.5486,1.1631E+02
35007.5521,1.1437E+02
35007.5556,1.1242E+02
35007.5590,1.1048E+02
35007.5625,1.0854E+02
35007.5660,1.0659E+02
35007.5694,1.0465E+02
35007.5729,1.0271E+02
35007.5764,1.0076E+02
35007.5799,9.8819E+01
35007.5833,9.6876E+01
35007.5868,9.2939E+01
35007.5903,8.9002E+01
35007.5937,8.5065E+01
35007.5972,8.1128E+01
35007.6007,7.7192E+01
35007.6042,7.3255E+01
35007.6076,6.9318E+01
35007.6111,6.5381E+01
35007.6146,6.1444E+01
35007.6181,5.7508E+01
35007.6215,5.3571E+01
35007.6250,4.9634E+01
35007.6285,4.5697E+01
35007.6319,4.1760E+01
35007.6354,3.7824E+01
35007.6389,3.3887E+01
35007.6424,2.9950E+01
35007.6458,2.6013E+01
35007.6493,2.2076E+01
35007.6528,1.8140E+01
35007.6562,1.4203E+01
35007.6597,1.0266E+01
35007.6632,6.3292E+00
35007.6667,2.3924E+00
35007.6701,2.2923E+00
35007.6736,2.1927E+00
35007.6771,2.0930E+00
35007.6806,1.9933E+00
35007.6840,1.8937E+00
35007.6875,1.7940E+00
35007.6910,1.6943E+00
35007.6944,1.5947E+00
35007.6979,1.4950E+00
35007.7014,1.3953E+00
35007.7049,1.2957E+00
35007.7083,1.1960E+00
35007.7118,1.0963E+00
35007.7153,9.9667E-01
35007.7187,8.9700E-01
35007.7222,7.9734E-01
35007.7257,6.9767E-01
35007.7292,5.9800E-01
35007.7326,4.9834E-01
35007.7361,3.9867E-01
35007.7396,2.9900E-01
35007.7431,1.9933E-01
35007.7465,9.9667E-02
35007.7500,1.8045E-07
35007.7535,0.0000E+00
35007.7569,0.0000E+00
35007.7604,0.0000E+00
35007.7639,0.0000E+00
35007.7674,0.0000E+00
35007.7708,0.0000E+00
35007.7743,0.0000E+00
35007.7778,0.0000E+00
35007.7812,0.0000E+00
35007.7847,0.0000E+00
35007.7882,0.0000E+00
35007.7917,0.0000E+00
35007.7951,0.0000E+00
35007.7986,0.0000E+00
35007.8021,0.0000E+00
35007.8056,0.0000E+00
35007.8090,0.0000E+00
35007.8125,0.0000E+00
35007.8160,0.0000E+00
35007.8194,0.0000E+00
35007.8229,0.0000E+00
35007.8264,0.0000E+00
35007.8299,0.0000E+00
35007.8333,0.0000E+00
35007.8368,0.0000E+00
35007.8403,0.0000E+00
35007.8437,0.0000E+00
35007.8472,0.0000E+00
35007.8507,0.0000E+00
35007.8542,0.0000E+00
35007.8576,0.0000E+00
35007.8611,0.0000E+00
35007.8646,0.0000E+00
35007.8681,0.0000E+00
35007.8715,0.0000E+00
35007.8750,0.0000E+00
35007.8785,0.0000E+00
35007.8819,0.0000E+00
35007.8854,0.0000E+00
35007.8889,0.0000E+00
35007.8924,0.0000E+00
35007.8958,0.0000E+00
35007.8993,0.0000E+00
35007.9028,0.0000E+00
35007.9062,0.0000E+00
35007.9097,0.0000E+00
35007.9132,0.0000E+00
35007.9167,0.0000E+00
35007.9201,0.0000E+00
35007.9236,0.0000E+00
35007.9271,0.0000E+00
35007.9306,0.0000E+00
35007.9340,0.0000E+00
