t (1st col)	eps_abs [m-1] (2nd col)	z [m] (3rd row)
1
28596.000000	0.208
28597.000000	0.215
28598.000000	0.222
28599.000000	0.229
28600.000000	0.232
28601.000000	0.230
28602.000000	0.228
28603.000000	0.226
28604.000000	0.224
28605.000000	0.222
28606.000000	0.220
28607.000000	0.219
28608.000000	0.217
28609.000000	0.215
28610.000000	0.213
28611.000000	0.212
28612.000000	0.210
28613.000000	0.210
28614.000000	0.213
28615.000000	0.216
28616.000000	0.218
28617.000000	0.221
28618.000000	0.224
28619.000000	0.227
28620.000000	0.230
28621.000000	0.233
28622.000000	0.236
28623.000000	0.240
28624.000000	0.243
28625.000000	0.247
28626.000000	0.250
28627.000000	0.254
28628.000000	0.258
28629.000000	0.262
28630.000000	0.266
28631.000000	0.270
28632.000000	0.274
28633.000000	0.279
28634.000000	0.283
28635.000000	0.282
28636.000000	0.275
28637.000000	0.268
28638.000000	0.261
28639.000000	0.255
28640.000000	0.249
28641.000000	0.243
28642.000000	0.238
28643.000000	0.233
28644.000000	0.228
28645.000000	0.223
28646.000000	0.219
28647.000000	0.214
28648.000000	0.213
28649.000000	0.215
28650.000000	0.217
28651.000000	0.219
28652.000000	0.221
28653.000000	0.223
28654.000000	0.225
28655.000000	0.227
28656.000000	0.229
28657.000000	0.231
28658.000000	0.233
28659.000000	0.236
28660.000000	0.238
28661.000000	0.240
28662.000000	0.243
28663.000000	0.245
28664.000000	0.248
28665.000000	0.251
28666.000000	0.254
28667.000000	0.257
28668.000000	0.260
28669.000000	0.263
28670.000000	0.266
28671.000000	0.270
28672.000000	0.273
28673.000000	0.277
28674.000000	0.280
28675.000000	0.284
28676.000000	0.288
28677.000000	0.294
28678.000000	0.300
28679.000000	0.306
28680.000000	0.312
28681.000000	0.319
28682.000000	0.326
28683.000000	0.333
28684.000000	0.341
28685.000000	0.349
28686.000000	0.357
28687.000000	0.366
28688.000000	0.375
28689.000000	0.385
28690.000000	0.395
28691.000000	0.390
28692.000000	0.371
28693.000000	0.353
28694.000000	0.338
28695.000000	0.323
28696.000000	0.310
28697.000000	0.298
28698.000000	0.287
28699.000000	0.276
28700.000000	0.266
28701.000000	0.257
28702.000000	0.249
28703.000000	0.241
28704.000000	0.237
28705.000000	0.236
28706.000000	0.236
28707.000000	0.235
28708.000000	0.235
28709.000000	0.234
28710.000000	0.234
28711.000000	0.233
28712.000000	0.233
28713.000000	0.232
28714.000000	0.231
28715.000000	0.231
28716.000000	0.230
28717.000000	0.230
28718.000000	0.231
28719.000000	0.235
28720.000000	0.239
28721.000000	0.243
28722.000000	0.247
28723.000000	0.251
28724.000000	0.255
28725.000000	0.260
28726.000000	0.265
28727.000000	0.270
28728.000000	0.275
28729.000000	0.280
28730.000000	0.285
28731.000000	0.291
28732.000000	0.297
28733.000000	0.303
28734.000000	0.309
28735.000000	0.316
28736.000000	0.323
28737.000000	0.330
28738.000000	0.338
28739.000000	0.346
28740.000000	0.341
28741.000000	0.325
28742.000000	0.310
28743.000000	0.296
28744.000000	0.284
28745.000000	0.272
28746.000000	0.262
28747.000000	0.252
28748.000000	0.243
28749.000000	0.235
28750.000000	0.227
28751.000000	0.219
28752.000000	0.212
28753.000000	0.206
28754.000000	0.206
28755.000000	0.212
28756.000000	0.218
28757.000000	0.225
28758.000000	0.232
28759.000000	0.240
28760.000000	0.248
28761.000000	0.257
28762.000000	0.266
28763.000000	0.276
28764.000000	0.287
28765.000000	0.299
28766.000000	0.311
28767.000000	0.316
28768.000000	0.311
28769.000000	0.307
28770.000000	0.303
28771.000000	0.299
28772.000000	0.295
28773.000000	0.291
28774.000000	0.287
28775.000000	0.283
28776.000000	0.279
28777.000000	0.276
28778.000000	0.272
28779.000000	0.269
28780.000000	0.266
28781.000000	0.265
28782.000000	0.268
28783.000000	0.270
28784.000000	0.273
28785.000000	0.275
28786.000000	0.278
28787.000000	0.280
28788.000000	0.283
28789.000000	0.286
28790.000000	0.288
28791.000000	0.291
28792.000000	0.294
28793.000000	0.297
28794.000000	0.300
28795.000000	0.303
28796.000000	0.299
28797.000000	0.289
28798.000000	0.279
28799.000000	0.270
28800.000000	0.262
28801.000000	0.254
28802.000000	0.247
28803.000000	0.240
28804.000000	0.233
28805.000000	0.227
28806.000000	0.221
28807.000000	0.215
28808.000000	0.210
28809.000000	0.205
28810.000000	0.200
28811.000000	0.196
28812.000000	0.191
28813.000000	0.187
28814.000000	0.183
28815.000000	0.179
28816.000000	0.177
28817.000000	0.175
28818.000000	0.174
28819.000000	0.173
28820.000000	0.171
28821.000000	0.170
28822.000000	0.169
28823.000000	0.168
28824.000000	0.167
28825.000000	0.165
28826.000000	0.164
28827.000000	0.163
28828.000000	0.162
28829.000000	0.161
28830.000000	0.160
28831.000000	0.159
28832.000000	0.158
28833.000000	0.157
28834.000000	0.156
28835.000000	0.155
28836.000000	0.154
28837.000000	0.153
28838.000000	0.151
28839.000000	0.150
28840.000000	0.149
28841.000000	0.147
28842.000000	0.146
28843.000000	0.145
28844.000000	0.143
28845.000000	0.142
28846.000000	0.141
28847.000000	0.139
28848.000000	0.138
28849.000000	0.137
28850.000000	0.136
28851.000000	0.135
28852.000000	0.134
28853.000000	0.132
28854.000000	0.131
28855.000000	0.130
28856.000000	0.129
28857.000000	0.128
28858.000000	0.127
28859.000000	0.126
28860.000000	0.125
28861.000000	0.124
28862.000000	0.123
28863.000000	0.122
28864.000000	0.121
28865.000000	0.120
28866.000000	0.120
28867.000000	0.119
28868.000000	0.118
28869.000000	0.117
28870.000000	0.116
28871.000000	0.115
28872.000000	0.115
28873.000000	0.115
28874.000000	0.115
28875.000000	0.114
28876.000000	0.114
28877.000000	0.114
28878.000000	0.114
28879.000000	0.114
28880.000000	0.114
28881.000000	0.114
28882.000000	0.114
28883.000000	0.114
28884.000000	0.114
28885.000000	0.114
28886.000000	0.114
28887.000000	0.114
28888.000000	0.114
28889.000000	0.113
28890.000000	0.113
28891.000000	0.113
28892.000000	0.113
28893.000000	0.113
28894.000000	0.113
28895.000000	0.113
28896.000000	0.113
28897.000000	0.113
28898.000000	0.113
28899.000000	0.113
28900.000000	0.113
28901.000000	0.113
28902.000000	0.112
28903.000000	0.112
28904.000000	0.112
28905.000000	0.112
28906.000000	0.112
28907.000000	0.112
28908.000000	0.112
28909.000000	0.112
28910.000000	0.112
28911.000000	0.112
28912.000000	0.112
28913.000000	0.112
28914.000000	0.112
28915.000000	0.112
28916.000000	0.111
28917.000000	0.111
28918.000000	0.111
28919.000000	0.111
28920.000000	0.111
28921.000000	0.112
28922.000000	0.114
28923.000000	0.115
28924.000000	0.117
28925.000000	0.119
28926.000000	0.121
28927.000000	0.123
28928.000000	0.125
28929.000000	0.127
28930.000000	0.130
28931.000000	0.132
28932.000000	0.134
28933.000000	0.137
28934.000000	0.140
28935.000000	0.142
28936.000000	0.145
28937.000000	0.148
28938.000000	0.151
28939.000000	0.154
28940.000000	0.158
28941.000000	0.161
28942.000000	0.161
28943.000000	0.159
28944.000000	0.156
28945.000000	0.154
28946.000000	0.151
28947.000000	0.149
28948.000000	0.147
28949.000000	0.145
28950.000000	0.143
28951.000000	0.141
28952.000000	0.139
28953.000000	0.137
28954.000000	0.135
28955.000000	0.133
28956.000000	0.135
28957.000000	0.141
28958.000000	0.148
28959.000000	0.156
28960.000000	0.164
28961.000000	0.174
28962.000000	0.185
28963.000000	0.197
28964.000000	0.210
28965.000000	0.226
28966.000000	0.245
28967.000000	0.266
28968.000000	0.292
28969.000000	0.323
28970.000000	0.344
28971.000000	0.349
28972.000000	0.354
28973.000000	0.359
28974.000000	0.364
28975.000000	0.370
28976.000000	0.375
28977.000000	0.381
28978.000000	0.387
28979.000000	0.394
28980.000000	0.400
28981.000000	0.407
28982.000000	0.414
28983.000000	0.421
28984.000000	0.429
28985.000000	0.438
28986.000000	0.447
28987.000000	0.457
28988.000000	0.467
28989.000000	0.477
28990.000000	0.488
28991.000000	0.500
28992.000000	0.512
28993.000000	0.525
28994.000000	0.538
28995.000000	0.553
28996.000000	0.568
28997.000000	0.583
28998.000000	0.600
28999.000000	0.577
29000.000000	0.523
29001.000000	0.479
29002.000000	0.441
29003.000000	0.409
29004.000000	0.381
29005.000000	0.357
29006.000000	0.335
29007.000000	0.316
29008.000000	0.299
29009.000000	0.284
29010.000000	0.271
29011.000000	0.258
29012.000000	0.247
29013.000000	0.236
29014.000000	0.226
29015.000000	0.217
29016.000000	0.208
29017.000000	0.201
29018.000000	0.193
29019.000000	0.187
29020.000000	0.180
29021.000000	0.174
29022.000000	0.169
29023.000000	0.164
29024.000000	0.159
29025.000000	0.154
29026.000000	0.154
29027.000000	0.157
29028.000000	0.161
29029.000000	0.165
29030.000000	0.169
29031.000000	0.174
29032.000000	0.178
29033.000000	0.183
29034.000000	0.188
29035.000000	0.194
29036.000000	0.199
29037.000000	0.205
29038.000000	0.212
29039.000000	0.219
29040.000000	0.220
29041.000000	0.216
29042.000000	0.213
29043.000000	0.209
29044.000000	0.205
29045.000000	0.202
29046.000000	0.199
29047.000000	0.196
29048.000000	0.193
29049.000000	0.190
29050.000000	0.187
29051.000000	0.184
29052.000000	0.181
29053.000000	0.179
29054.000000	0.179
29055.000000	0.182
29056.000000	0.185
29057.000000	0.188
29058.000000	0.192
29059.000000	0.195
29060.000000	0.199
29061.000000	0.203
29062.000000	0.207
29063.000000	0.211
29064.000000	0.215
29065.000000	0.220
29066.000000	0.225
29067.000000	0.230
29068.000000	0.235
29069.000000	0.236
29070.000000	0.233
29071.000000	0.230
29072.000000	0.227
29073.000000	0.224
29074.000000	0.221
29075.000000	0.218
29076.000000	0.215
29077.000000	0.213
29078.000000	0.210
29079.000000	0.208
29080.000000	0.205
29081.000000	0.203
29082.000000	0.201
29083.000000	0.198
29084.000000	0.196
29085.000000	0.194
29086.000000	0.192
29087.000000	0.190
29088.000000	0.188
29089.000000	0.186
29090.000000	0.184
29091.000000	0.182
29092.000000	0.181
29093.000000	0.179
29094.000000	0.177
29095.000000	0.176
29096.000000	0.174
29097.000000	0.173
29098.000000	0.171
29099.000000	0.170
29100.000000	0.168
29101.000000	0.167
29102.000000	0.165
29103.000000	0.166
29104.000000	0.168
29105.000000	0.171
29106.000000	0.173
29107.000000	0.176
29108.000000	0.179
29109.000000	0.182
29110.000000	0.184
29111.000000	0.187
29112.000000	0.191
29113.000000	0.194
29114.000000	0.197
29115.000000	0.201
29116.000000	0.204
29117.000000	0.206
29118.000000	0.205
29119.000000	0.205
29120.000000	0.204
29121.000000	0.204
29122.000000	0.204
29123.000000	0.203
29124.000000	0.203
29125.000000	0.202
29126.000000	0.202
29127.000000	0.201
29128.000000	0.201
29129.000000	0.201
29130.000000	0.200
29131.000000	0.199
29132.000000	0.196
29133.000000	0.194
29134.000000	0.191
29135.000000	0.189
29136.000000	0.186
29137.000000	0.184
29138.000000	0.182
29139.000000	0.180
29140.000000	0.178
29141.000000	0.176
29142.000000	0.174
29143.000000	0.172
29144.000000	0.170
29145.000000	0.169
29146.000000	0.168
29147.000000	0.168
29148.000000	0.168
29149.000000	0.168
29150.000000	0.168
29151.000000	0.167
29152.000000	0.167
29153.000000	0.167
29154.000000	0.167
29155.000000	0.167
29156.000000	0.167
29157.000000	0.166
29158.000000	0.166
29159.000000	0.166
29160.000000	0.166
29161.000000	0.166
29162.000000	0.166
29163.000000	0.165
29164.000000	0.165
29165.000000	0.165
29166.000000	0.165
29167.000000	0.166
29168.000000	0.168
29169.000000	0.169
29170.000000	0.171
29171.000000	0.173
29172.000000	0.176
29173.000000	0.178
29174.000000	0.180
29175.000000	0.182
29176.000000	0.184
29177.000000	0.187
29178.000000	0.189
29179.000000	0.192
29180.000000	0.194
29181.000000	0.197
29182.000000	0.199
29183.000000	0.202
29184.000000	0.205
29185.000000	0.208
29186.000000	0.211
29187.000000	0.214
29188.000000	0.217
29189.000000	0.215
29190.000000	0.207
29191.000000	0.200
29192.000000	0.194
29193.000000	0.187
29194.000000	0.182
29195.000000	0.176
29196.000000	0.171
29197.000000	0.166
29198.000000	0.162
29199.000000	0.157
29200.000000	0.153
29201.000000	0.149
29202.000000	0.147
29203.000000	0.147
29204.000000	0.146
29205.000000	0.145
29206.000000	0.145
29207.000000	0.144
29208.000000	0.144
29209.000000	0.143
29210.000000	0.143
29211.000000	0.142
29212.000000	0.142
29213.000000	0.141
29214.000000	0.141
29215.000000	0.140
29216.000000	0.140
29217.000000	0.139
29218.000000	0.139
29219.000000	0.138
29220.000000	0.138
29221.000000	0.137
29222.000000	0.137
29223.000000	0.136
29224.000000	0.136
29225.000000	0.135
29226.000000	0.135
29227.000000	0.134
29228.000000	0.134
29229.000000	0.133
29230.000000	0.133
29231.000000	0.132
29232.000000	0.132
29233.000000	0.132
29234.000000	0.131
29235.000000	0.131
29236.000000	0.130
29237.000000	0.130
29238.000000	0.129
29239.000000	0.129
29240.000000	0.129
29241.000000	0.128
29242.000000	0.128
29243.000000	0.127
29244.000000	0.127
29245.000000	0.126
29246.000000	0.126
29247.000000	0.126
29248.000000	0.125
29249.000000	0.125
29250.000000	0.124
29251.000000	0.124
29252.000000	0.124
29253.000000	0.123
29254.000000	0.123
29255.000000	0.122
29256.000000	0.122
29257.000000	0.122
29258.000000	0.121
29259.000000	0.121
29260.000000	0.120
29261.000000	0.120
29262.000000	0.120
29263.000000	0.119
29264.000000	0.119
29265.000000	0.119
29266.000000	0.118
29267.000000	0.118
29268.000000	0.118
29269.000000	0.117
29270.000000	0.117
29271.000000	0.117
29272.000000	0.117
29273.000000	0.117
29274.000000	0.117
29275.000000	0.117
29276.000000	0.117
29277.000000	0.117
29278.000000	0.117
29279.000000	0.117
29280.000000	0.118
29281.000000	0.118
29282.000000	0.118
29283.000000	0.118
29284.000000	0.118
29285.000000	0.118
29286.000000	0.118
29287.000000	0.118
29288.000000	0.118
29289.000000	0.118
29290.000000	0.119
29291.000000	0.119
29292.000000	0.119
29293.000000	0.119
29294.000000	0.119
29295.000000	0.119
29296.000000	0.119
29297.000000	0.119
29298.000000	0.120
29299.000000	0.121
29300.000000	0.125
29301.000000	0.129
29302.000000	0.133
29303.000000	0.138
29304.000000	0.143
29305.000000	0.148
29306.000000	0.153
29307.000000	0.159
29308.000000	0.166
29309.000000	0.172
29310.000000	0.180
29311.000000	0.188
29312.000000	0.197
29313.000000	0.207
29314.000000	0.218
29315.000000	0.231
29316.000000	0.236
29317.000000	0.234
29318.000000	0.232
29319.000000	0.230
29320.000000	0.228
29321.000000	0.226
29322.000000	0.224
29323.000000	0.222
29324.000000	0.220
29325.000000	0.218
29326.000000	0.216
29327.000000	0.217
29328.000000	0.219
29329.000000	0.222
29330.000000	0.225
29331.000000	0.228
29332.000000	0.231
29333.000000	0.234
29334.000000	0.237
29335.000000	0.240
29336.000000	0.243
29337.000000	0.247
29338.000000	0.250
29339.000000	0.254
29340.000000	0.257
29341.000000	0.261
29342.000000	0.265
29343.000000	0.269
29344.000000	0.273
29345.000000	0.277
29346.000000	0.282
29347.000000	0.286
29348.000000	0.291
29349.000000	0.296
29350.000000	0.301
29351.000000	0.306
29352.000000	0.311
29353.000000	0.317
29354.000000	0.323
29355.000000	0.336
29356.000000	0.360
29357.000000	0.388
29358.000000	0.419
29359.000000	0.457
29360.000000	0.502
