         1    -136.000      -1.000         NaN
35001.0000  8.5770-321  0.0000E+00  0.0000E+00
35001.3333  8.5770-321  8.7525E-01  2.8422E-14
35001.6667  8.5770-321  8.7525E-01  2.8422E-14
35002.0000  8.5770-321  8.7525E-01  2.8422E-14
35002.3333  8.5770-321  8.7525E-01  2.8422E-14
35002.6667  8.5770-321  8.7525E-01  2.8422E-14
35003.0000  8.5770-321  8.7525E-01  2.8422E-14
35003.3333  8.5770-321  8.7525E-01  2.8422E-14
35003.6667  8.5770-321  8.7525E-01  2.8422E-14
35004.0000  8.5770-321  8.7525E-01  2.8422E-14
35004.3333  8.5770-321  8.7525E-01  2.8422E-14
35004.6667  8.5770-321  8.7525E-01  2.8422E-14
35005.0000  8.5770-321  8.7525E-01  2.8422E-14
35005.3333  8.5770-321  8.7525E-01  2.8422E-14
35005.6667  8.5770-321  8.7525E-01  2.8422E-14
35006.0000  8.5770-321  8.7525E-01  2.8422E-14
35006.3333  8.5770-321  8.7525E-01  2.8422E-14
35006.6667  8.5770-321  8.7525E-01  2.8422E-14
35007.0000  8.5770-321  8.7525E-01  2.8422E-14
35007.3333  8.5770-321  8.7525E-01  2.8422E-14
35007.6667  8.5770-321  8.7525E-01  2.8422E-14
35008.0000  8.5770-321  8.7525E-01  2.8422E-14
35008.3333  8.5770-321  8.7525E-01  2.8422E-14
35008.6667  8.5770-321  8.7525E-01  2.8422E-14
35009.0000  8.5770-321  8.7525E-01  2.8422E-14
35009.3333  8.5770-321  8.7525E-01  2.8422E-14
35009.6667  8.5770-321  8.7525E-01  2.8422E-14
35010.0000  8.5770-321  8.7525E-01  2.8422E-14
35010.3333  8.5770-321  8.7525E-01  2.8422E-14
35010.6667  8.5770-321  8.7525E-01  2.8422E-14
35011.0000  8.5770-321  8.7525E-01  2.8422E-14
35011.3333  8.5770-321  8.7525E-01  2.8422E-14
35011.6667  8.5770-321  8.7525E-01  2.8422E-14
35012.0000  8.5770-321  8.7525E-01  2.8422E-14
35012.3333  8.5770-321  8.7525E-01  2.8422E-14
35012.6667  8.5770-321  8.7525E-01  2.8422E-14
35013.0000  8.5770-321  8.7525E-01  2.8422E-14
35013.3333  8.5770-321  8.7525E-01  2.8422E-14
35013.6667  8.5770-321  8.7525E-01  2.8422E-14
35014.0000  8.5770-321  8.7525E-01  2.8422E-14
35014.3333  8.5770-321  8.7525E-01  2.8422E-14
35014.6667  8.5770-321  8.7525E-01  2.8422E-14
35015.0000  8.5770-321  8.7525E-01  2.8422E-14
35015.3333  8.5770-321  8.7525E-01  2.8422E-14
35015.6667  8.5770-321  8.7525E-01  2.8422E-14
35016.0000  8.5770-321  8.7525E-01  2.8422E-14
35016.3333  8.5770-321  8.7525E-01  2.8422E-14
35016.6667  8.5770-321  8.7525E-01  2.8422E-14
35017.0000  8.5770-321  8.7525E-01  2.8422E-14
35017.3333  8.5770-321  8.7525E-01  2.8422E-14
35017.6667  8.5770-321  8.7525E-01  2.8422E-14
35018.0000  8.5770-321  8.7525E-01  2.8422E-14
35018.3333  8.5770-321  8.7525E-01  2.8422E-14
35018.6667  8.5770-321  8.7525E-01  2.8422E-14
35019.0000  8.5770-321  8.7525E-01  2.8422E-14
35019.3333  8.5770-321  8.7525E-01  2.8422E-14
35019.6667  8.5770-321  8.7525E-01  2.8422E-14
35020.0000  8.5770-321  8.7525E-01  2.8422E-14
35020.3333  8.5770-321  8.7525E-01  2.8422E-14
35020.6667  8.5770-321  8.7525E-01  2.8422E-14
35021.0000  8.5770-321  8.7525E-01  2.8422E-14
35021.3333  8.5770-321  8.7525E-01  2.8422E-14
35021.6667  8.5770-321  8.7525E-01  2.8422E-14
35022.0000  8.5770-321  8.7525E-01  2.8422E-14
35022.3333  8.5770-321  8.7525E-01  2.8422E-14
35022.6667  8.5770-321  8.7525E-01  2.8422E-14
35023.0000  8.5770-321  8.7525E-01  2.8422E-14
35023.3333  8.5770-321  8.7525E-01  2.8422E-14
35023.6667  8.5770-321  8.7525E-01  2.8422E-14
35024.0000  8.5770-321  8.7525E-01  2.8422E-14
35024.3333  8.5770-321  8.7525E-01  2.8422E-14
35024.6667  8.5770-321  8.7525E-01  2.8422E-14
35025.0000  8.5770-321  8.7525E-01  2.8422E-14
35025.3333  8.5770-321  8.7525E-01  2.8422E-14
35025.6667  8.5770-321  8.7525E-01  2.8422E-14
35026.0000  8.5770-321  8.7525E-01  2.8422E-14
35026.3333  8.5770-321  8.7525E-01  2.8422E-14
35026.6667  8.5770-321  8.7525E-01  2.8422E-14
35027.0000  8.5770-321  8.7525E-01  2.8422E-14
