         1    -136.000      -1.000         NaN
35001.0000  2.0000E-01  2.0000E-01  2.0000E-01
35001.3333  2.0000E-01  2.0013E-01  1.9857E-01
35001.6667  2.0000E-01  2.0026E-01  1.9722E-01
35002.0000  2.0000E-01  2.0040E-01  1.9596E-01
35002.3333  2.0000E-01  2.0054E-01  1.9478E-01
35002.6667  2.0000E-01  2.0068E-01  1.9367E-01
35003.0000  2.0000E-01  2.0082E-01  1.9262E-01
35003.3333  2.0000E-01  2.0097E-01  1.9163E-01
35003.6667  2.0000E-01  2.0111E-01  1.9069E-01
35004.0000  2.0000E-01  2.0125E-01  1.8980E-01
35004.3333  2.0000E-01  2.0140E-01  1.8895E-01
35004.6667  2.0000E-01  2.0154E-01  1.8814E-01
35005.0000  2.0000E-01  2.0169E-01  1.8736E-01
35005.3333  2.0000E-01  2.0183E-01  1.8661E-01
35005.6667  2.0000E-01  2.0197E-01  1.8589E-01
35006.0000  2.0000E-01  2.0211E-01  1.8520E-01
35006.3333  2.0000E-01  2.0225E-01  1.8453E-01
35006.6667  2.0000E-01  2.0239E-01  1.8389E-01
35007.0000  2.0000E-01  2.0252E-01  1.8327E-01
35007.3333  2.0000E-01  2.0266E-01  1.8266E-01
35007.6667  2.0000E-01  2.0279E-01  1.8208E-01
35008.0000  2.0000E-01  2.0292E-01  1.8151E-01
35008.3333  2.0000E-01  2.0304E-01  1.8096E-01
35008.6667  2.0000E-01  2.0317E-01  1.8042E-01
35009.0000  2.0000E-01  2.0329E-01  1.8734E-01
35009.3333  2.0000E-01  2.0341E-01  1.8803E-01
35009.6667  2.0000E-01  2.0352E-01  1.8664E-01
35010.0000  2.0000E-01  2.0361E-01  1.9167E-01
35010.3333  2.0000E-01  2.0316E-01  1.9398E-01
35010.6667  2.0000E-01  2.0301E-01  1.9254E-01
35011.0000  2.0000E-01  2.0289E-01  1.9119E-01
35011.3333  2.0000E-01  2.0281E-01  1.8994E-01
35011.6667  2.0000E-01  2.0275E-01  1.8876E-01
35012.0000  2.0000E-01  2.0271E-01  1.9086E-01
35012.3333  2.0000E-01  1.9909E-01  1.9519E-01
35012.6667  2.0000E-01  1.9912E-01  1.9408E-01
35013.0000  2.0000E-01  1.9860E-01  1.9518E-01
35013.3333  2.0000E-01  1.9627E-01  1.9625E-01
35013.6667  2.0000E-01  1.9667E-01  1.9663E-01
35014.0000  2.0000E-01  1.9732E-01  1.9730E-01
35014.3333  2.0000E-01  1.9756E-01  1.9753E-01
35014.6667  2.0000E-01  1.9770E-01  1.9618E-01
35015.0000  2.0000E-01  1.9784E-01  1.9482E-01
35015.3333  2.0000E-01  1.9757E-01  1.9709E-01
35015.6667  2.0000E-01  1.9770E-01  1.9578E-01
35016.0000  2.0000E-01  1.9786E-01  1.9583E-01
35016.3333  2.0000E-01  1.9773E-01  1.9772E-01
35016.6667  2.0000E-01  1.9785E-01  1.9663E-01
35017.0000  2.0000E-01  1.9799E-01  1.9707E-01
35017.3333  2.0000E-01  1.9784E-01  1.9782E-01
35017.6667  2.0000E-01  1.9822E-01  1.9821E-01
35018.0000  2.0000E-01  1.9849E-01  1.9847E-01
35018.3333  2.0000E-01  1.9853E-01  1.9852E-01
35018.6667  2.0000E-01  1.9866E-01  1.9720E-01
35019.0000  2.0000E-01  1.9879E-01  1.9584E-01
35019.3333  2.0000E-01  1.9842E-01  1.9831E-01
35019.6667  2.0000E-01  1.9845E-01  1.9844E-01
35020.0000  2.0000E-01  1.9859E-01  1.9858E-01
35020.3333  2.0000E-01  1.9874E-01  1.9873E-01
35020.6667  2.0000E-01  1.9884E-01  1.9772E-01
35021.0000  2.0000E-01  1.9897E-01  1.9768E-01
35021.3333  2.0000E-01  1.9869E-01  1.9868E-01
35021.6667  2.0000E-01  1.9882E-01  1.9769E-01
35022.0000  2.0000E-01  1.9869E-01  1.9868E-01
35022.3333  2.0000E-01  1.9912E-01  1.9911E-01
35022.6667  2.0000E-01  1.9924E-01  1.9886E-01
35023.0000  2.0000E-01  1.9931E-01  1.9930E-01
35023.3333  2.0000E-01  1.9964E-01  1.9962E-01
35023.6667  2.0000E-01  1.9971E-01  1.9969E-01
35024.0000  2.0000E-01  1.9974E-01  1.9973E-01
35024.3333  2.0000E-01  1.9975E-01  1.9975E-01
35024.6667  2.0000E-01  1.9976E-01  1.9975E-01
35025.0000  2.0000E-01  1.9977E-01  1.9976E-01
35025.3333  2.0000E-01  1.9978E-01  1.9976E-01
35025.6667  2.0000E-01  1.9986E-01  1.9882E-01
35026.0000  2.0000E-01  1.9977E-01  1.9975E-01
35026.3333  2.0000E-01  1.9979E-01  1.9969E-01
35026.6667  2.0000E-01  1.9992E-01  1.9825E-01
35027.0000  2.0000E-01  2.0006E-01  1.9690E-01
35027.3333  2.0000E-01  2.0019E-01  1.9780E-01
35027.6667  2.0000E-01  1.9980E-01  1.9809E-01
35028.0000  2.0000E-01  1.9994E-01  1.9672E-01
35028.3333  2.0000E-01  2.0002E-01  1.9546E-01
35028.6667  2.0000E-01  2.0014E-01  1.9431E-01
35029.0000  2.0000E-01  2.0023E-01  1.9331E-01
35029.3333  2.0000E-01  2.0036E-01  1.9233E-01
35029.6667  2.0000E-01  2.0049E-01  1.9140E-01
35030.0000  2.0000E-01  2.0053E-01  1.9053E-01
35030.3333  2.0000E-01  2.0053E-01  1.8973E-01
35030.6667  2.0000E-01  2.0065E-01  1.8899E-01
35031.0000  2.0000E-01  2.0058E-01  1.8830E-01
35031.3333  2.0000E-01  2.0067E-01  1.8765E-01
35031.6667  2.0000E-01  2.0070E-01  1.8706E-01
35032.0000  2.0000E-01  2.0072E-01  1.8650E-01
35032.3333  2.0000E-01  2.0077E-01  1.8599E-01
35032.6667  2.0000E-01  2.0087E-01  1.8551E-01
35033.0000  2.0000E-01  2.0072E-01  1.8506E-01
35033.3333  2.0000E-01  2.0079E-01  1.8464E-01
35033.6667  2.0000E-01  2.0089E-01  1.9647E-01
35034.0000  2.0000E-01  1.9901E-01  1.9899E-01
35034.3333  2.0000E-01  1.9904E-01  1.9883E-01
35034.6667  2.0000E-01  1.9917E-01  1.9738E-01
35035.0000  2.0000E-01  1.9931E-01  1.9604E-01
35035.3333  2.0000E-01  1.9945E-01  1.9479E-01
35035.6667  2.0000E-01  1.9959E-01  1.9362E-01
35036.0000  2.0000E-01  1.9973E-01  1.9252E-01
35036.3333  2.0000E-01  1.9988E-01  1.9495E-01
35036.6667  2.0000E-01  2.0002E-01  1.9353E-01
35037.0000  2.0000E-01  2.0016E-01  1.9223E-01
35037.3333  2.0000E-01  2.0031E-01  1.9103E-01
35037.6667  2.0000E-01  1.9832E-01  1.9830E-01
35038.0000  2.0000E-01  1.9877E-01  1.9876E-01
35038.3333  2.0000E-01  1.9894E-01  1.9892E-01
35038.6667  2.0000E-01  1.9906E-01  1.9767E-01
35039.0000  2.0000E-01  1.9882E-01  1.9879E-01
35039.3333  2.0000E-01  1.9907E-01  1.9905E-01
35039.6667  2.0000E-01  1.9920E-01  1.9781E-01
35040.0000  2.0000E-01  1.9933E-01  1.9783E-01
35040.3333  2.0000E-01  1.9913E-01  1.9742E-01
35040.6667  2.0000E-01  1.9927E-01  1.9607E-01
35041.0000  2.0000E-01  1.9941E-01  1.9481E-01
35041.3333  2.0000E-01  1.9955E-01  1.9363E-01
35041.6667  2.0000E-01  1.9969E-01  1.9253E-01
35042.0000  2.0000E-01  1.9983E-01  1.9148E-01
35042.3333  2.0000E-01  1.9998E-01  1.9049E-01
35042.6667  2.0000E-01  2.0012E-01  1.8956E-01
35043.0000  2.0000E-01  2.0027E-01  1.8867E-01
35043.3333  2.0000E-01  1.9803E-01  1.9798E-01
35043.6667  2.0000E-01  1.9847E-01  1.9844E-01
35044.0000  2.0000E-01  1.9861E-01  1.9791E-01
35044.3333  2.0000E-01  1.9877E-01  1.9650E-01
35044.6667  2.0000E-01  1.9890E-01  1.9519E-01
35045.0000  2.0000E-01  1.9904E-01  1.9396E-01
35045.3333  2.0000E-01  1.9851E-01  1.9786E-01
