"",0.160,0.480,0.800,1.120,1.440,1.760,2.080,2.400,2.720,3.040,3.360,3.680,4.000,4.320,4.640,4.960,5.280,5.600,5.920,6.240,6.560,6.880,7.200,7.520,7.840,8.160,8.480,8.800,9.120,9.440,9.760,10.080,10.400,10.720,11.040,11.360,11.680,12.000,12.320,12.640,12.960,13.280,13.600,13.920,14.240,14.560,14.880,15.200,15.520,15.840
16071.0313,4.422170E+00,4.460486E+00,4.481599E+00,4.495139E+00,4.501884E+00,4.504830E+00,4.507014E+00,4.509735E+00,4.513926E+00,4.520976E+00,4.534244E+00,4.564777E+00,4.616855E+00,4.686680E+00,4.787250E+00,4.874885E+00,4.898728E+00,4.901279E+00,4.901651E+00,4.901786E+00,4.901908E+00,4.902043E+00,4.902191E+00,4.902352E+00,4.902526E+00,4.902714E+00,4.902919E+00,4.903146E+00,4.903400E+00,4.903685E+00,4.904011E+00,4.904385E+00,4.904822E+00,4.905340E+00,4.905969E+00,4.906752E+00,4.907763E+00,4.909131E+00,4.911093E+00,4.914140E+00,4.919411E+00,4.929584E+00,4.949805E+00,4.987114E+00,5.008307E+00,5.015101E+00,5.023514E+00,5.031520E+00,5.031523E+00,4.830046E+00
16071.0347,4.422372E+00,4.460614E+00,4.481874E+00,4.495097E+00,4.501901E+00,4.504985E+00,4.507258E+00,4.510021E+00,4.514235E+00,4.521330E+00,4.534644E+00,4.564691E+00,4.616635E+00,4.686500E+00,4.787019E+00,4.874779E+00,4.898759E+00,4.901331E+00,4.901713E+00,4.901851E+00,4.901974E+00,4.902111E+00,4.902262E+00,4.902428E+00,4.902607E+00,4.902801E+00,4.903012E+00,4.903246E+00,4.903506E+00,4.903799E+00,4.904133E+00,4.904515E+00,4.904961E+00,4.905489E+00,4.906128E+00,4.906923E+00,4.907947E+00,4.909329E+00,4.911310E+00,4.914386E+00,4.919723E+00,4.929816E+00,4.949843E+00,4.986810E+00,5.008422E+00,5.015291E+00,5.023718E+00,5.031776E+00,5.031594E+00,4.769733E+00
16071.0382,4.422525E+00,4.460697E+00,4.482114E+00,4.495061E+00,4.501910E+00,4.505107E+00,4.507455E+00,4.510250E+00,4.514480E+00,4.521602E+00,4.534944E+00,4.564638E+00,4.616403E+00,4.686340E+00,4.786834E+00,4.874696E+00,4.898777E+00,4.901365E+00,4.901754E+00,4.901893E+00,4.902016E+00,4.902153E+00,4.902306E+00,4.902474E+00,4.902656E+00,4.902853E+00,4.903068E+00,4.903306E+00,4.903571E+00,4.903869E+00,4.904207E+00,4.904595E+00,4.905046E+00,4.905580E+00,4.906225E+00,4.907027E+00,4.908058E+00,4.909450E+00,4.911443E+00,4.914537E+00,4.919936E+00,4.929934E+00,4.949783E+00,4.986487E+00,5.008445E+00,5.015378E+00,5.023813E+00,5.031900E+00,5.031374E+00,4.702610E+00
16071.0417,4.422641E+00,4.460750E+00,4.482317E+00,4.495029E+00,4.501910E+00,4.505200E+00,4.507612E+00,4.510434E+00,4.514671E+00,4.521811E+00,4.535202E+00,4.564566E+00,4.616172E+00,4.686196E+00,4.786681E+00,4.874621E+00,4.898779E+00,4.901381E+00,4.901774E+00,4.901912E+00,4.902033E+00,4.902169E+00,4.902322E+00,4.902490E+00,4.902673E+00,4.902871E+00,4.903088E+00,4.903327E+00,4.903594E+00,4.903893E+00,4.904233E+00,4.904623E+00,4.905076E+00,4.905612E+00,4.906260E+00,4.907064E+00,4.908099E+00,4.909493E+00,4.911492E+00,4.914599E+00,4.920047E+00,4.929949E+00,4.949628E+00,4.986131E+00,5.008377E+00,5.015355E+00,5.023794E+00,5.031889E+00,5.030994E+00,4.628410E+00
16071.0451,4.422735E+00,4.460787E+00,4.482493E+00,4.495014E+00,4.501905E+00,4.505278E+00,4.507745E+00,4.510588E+00,4.514829E+00,4.521982E+00,4.535441E+00,4.564476E+00,4.615961E+00,4.686078E+00,4.786565E+00,4.874563E+00,4.898783E+00,4.901397E+00,4.901793E+00,4.901931E+00,4.902050E+00,4.902184E+00,4.902336E+00,4.902505E+00,4.902689E+00,4.902888E+00,4.903106E+00,4.903347E+00,4.903614E+00,4.903915E+00,4.904256E+00,4.904648E+00,4.905103E+00,4.905641E+00,4.906291E+00,4.907097E+00,4.908134E+00,4.909531E+00,4.911535E+00,4.914665E+00,4.920127E+00,4.929951E+00,4.949477E+00,4.985831E+00,5.008324E+00,5.015336E+00,5.023783E+00,5.031875E+00,5.030728E+00,4.554945E+00
16071.0486,4.422813E+00,4.460812E+00,4.482642E+00,4.495011E+00,4.501894E+00,4.505344E+00,4.507857E+00,4.510719E+00,4.514961E+00,4.522123E+00,4.535650E+00,4.564385E+00,4.615771E+00,4.685983E+00,4.786478E+00,4.874517E+00,4.898786E+00,4.901412E+00,4.901812E+00,4.901949E+00,4.902066E+00,4.902199E+00,4.902350E+00,4.902518E+00,4.902703E+00,4.902903E+00,4.903122E+00,4.903364E+00,4.903633E+00,4.903935E+00,4.904278E+00,4.904670E+00,4.905127E+00,4.905666E+00,4.906318E+00,4.907125E+00,4.908164E+00,4.909564E+00,4.911575E+00,4.914739E+00,4.920175E+00,4.929944E+00,4.949332E+00,4.985578E+00,5.008282E+00,5.015321E+00,5.023777E+00,5.031863E+00,5.030485E+00,4.482291E+00
16071.0521,4.422885E+00,4.460830E+00,4.482766E+00,4.495017E+00,4.501882E+00,4.505398E+00,4.507952E+00,4.510830E+00,4.515073E+00,4.522241E+00,4.535832E+00,4.564295E+00,4.615603E+00,4.685907E+00,4.786412E+00,4.874479E+00,4.898788E+00,4.901427E+00,4.901829E+00,4.901966E+00,4.902081E+00,4.902212E+00,4.902363E+00,4.902531E+00,4.902716E+00,4.902917E+00,4.903137E+00,4.903380E+00,4.903650E+00,4.903953E+00,4.904296E+00,4.904690E+00,4.905148E+00,4.905689E+00,4.906341E+00,4.907151E+00,4.908191E+00,4.909594E+00,4.911611E+00,4.914807E+00,4.920209E+00,4.929929E+00,4.949196E+00,4.985365E+00,5.008249E+00,5.015309E+00,5.023775E+00,5.031851E+00,5.030211E+00,4.410489E+00
16071.0556,4.422949E+00,4.460842E+00,4.482870E+00,4.495028E+00,4.501870E+00,4.505443E+00,4.508033E+00,4.510925E+00,4.515168E+00,4.522340E+00,4.535989E+00,4.564209E+00,4.615454E+00,4.685848E+00,4.786362E+00,4.874446E+00,4.898789E+00,4.901441E+00,4.901846E+00,4.901982E+00,4.902096E+00,4.902225E+00,4.902375E+00,4.902543E+00,4.902728E+00,4.902930E+00,4.903151E+00,4.903394E+00,4.903665E+00,4.903969E+00,4.904313E+00,4.904708E+00,4.905167E+00,4.905709E+00,4.906362E+00,4.907173E+00,4.908214E+00,4.909619E+00,4.911643E+00,4.914867E+00,4.920236E+00,4.929906E+00,4.949069E+00,4.985185E+00,5.008222E+00,5.015300E+00,5.023777E+00,5.031836E+00,5.029906E+00,4.339527E+00
16071.0590,4.423006E+00,4.460850E+00,4.482957E+00,4.495042E+00,4.501858E+00,4.505482E+00,4.508103E+00,4.511007E+00,4.515249E+00,4.522425E+00,4.536122E+00,4.564127E+00,4.615325E+00,4.685803E+00,4.786324E+00,4.874417E+00,4.898789E+00,4.901454E+00,4.901862E+00,4.901997E+00,4.902109E+00,4.902237E+00,4.902386E+00,4.902554E+00,4.902739E+00,4.902941E+00,4.903163E+00,4.903407E+00,4.903678E+00,4.903983E+00,4.904329E+00,4.904724E+00,4.905184E+00,4.905726E+00,4.906381E+00,4.907192E+00,4.908235E+00,4.909642E+00,4.911672E+00,4.914921E+00,4.920257E+00,4.929877E+00,4.948951E+00,4.985033E+00,5.008200E+00,5.015294E+00,5.023783E+00,5.031820E+00,5.029570E+00,4.269390E+00
16071.0625,4.423057E+00,4.460854E+00,4.483030E+00,4.495058E+00,4.501847E+00,4.505514E+00,4.508164E+00,4.511078E+00,4.515319E+00,4.522497E+00,4.536236E+00,4.564050E+00,4.615214E+00,4.685769E+00,4.786296E+00,4.874390E+00,4.898788E+00,4.901467E+00,4.901876E+00,4.902012E+00,4.902123E+00,4.902249E+00,4.902396E+00,4.902564E+00,4.902749E+00,4.902952E+00,4.903174E+00,4.903419E+00,4.903691E+00,4.903996E+00,4.904342E+00,4.904739E+00,4.905199E+00,4.905742E+00,4.906397E+00,4.907210E+00,4.908254E+00,4.909662E+00,4.911697E+00,4.914969E+00,4.920273E+00,4.929845E+00,4.948842E+00,4.984905E+00,5.008182E+00,5.015290E+00,5.023792E+00,5.031800E+00,5.029203E+00,4.200066E+00
16071.0660,4.423103E+00,4.460857E+00,4.483091E+00,4.495075E+00,4.501838E+00,4.505541E+00,4.508216E+00,4.511140E+00,4.515379E+00,4.522572E+00,4.536320E+00,4.563978E+00,4.615118E+00,4.685745E+00,4.786278E+00,4.874361E+00,4.898786E+00,4.901478E+00,4.901891E+00,4.902026E+00,4.902135E+00,4.902260E+00,4.902406E+00,4.902573E+00,4.902758E+00,4.902961E+00,4.903184E+00,4.903429E+00,4.903702E+00,4.904008E+00,4.904354E+00,4.904751E+00,4.905212E+00,4.905756E+00,4.906412E+00,4.907225E+00,4.908270E+00,4.909681E+00,4.911727E+00,4.915004E+00,4.920285E+00,4.929810E+00,4.948743E+00,4.984797E+00,5.008167E+00,5.015287E+00,5.023805E+00,5.031778E+00,5.028807E+00,4.131540E+00
16071.0694,4.423145E+00,4.460857E+00,4.483142E+00,4.495092E+00,4.501831E+00,4.505562E+00,4.508262E+00,4.511194E+00,4.515433E+00,4.522646E+00,4.536382E+00,4.563912E+00,4.615037E+00,4.685728E+00,4.786267E+00,4.874333E+00,4.898782E+00,4.901489E+00,4.901904E+00,4.902039E+00,4.902147E+00,4.902270E+00,4.902415E+00,4.902581E+00,4.902767E+00,4.902970E+00,4.903193E+00,4.903439E+00,4.903712E+00,4.904018E+00,4.904365E+00,4.904763E+00,4.905224E+00,4.905769E+00,4.906425E+00,4.907239E+00,4.908285E+00,4.909699E+00,4.911760E+00,4.915028E+00,4.920292E+00,4.929773E+00,4.948653E+00,4.984705E+00,5.008154E+00,5.015285E+00,5.023822E+00,5.031752E+00,5.028381E+00,4.063801E+00
16071.0729,4.423183E+00,4.460857E+00,4.483185E+00,4.495108E+00,4.501829E+00,4.505579E+00,4.508302E+00,4.511241E+00,4.515480E+00,4.522715E+00,4.536430E+00,4.563852E+00,4.614969E+00,4.685716E+00,4.786262E+00,4.874305E+00,4.898777E+00,4.901499E+00,4.901916E+00,4.902052E+00,4.902158E+00,4.902280E+00,4.902423E+00,4.902589E+00,4.902775E+00,4.902978E+00,4.903201E+00,4.903448E+00,4.903721E+00,4.904028E+00,4.904375E+00,4.904773E+00,4.905235E+00,4.905780E+00,4.906437E+00,4.907251E+00,4.908298E+00,4.909715E+00,4.911795E+00,4.915044E+00,4.920295E+00,4.929736E+00,4.948571E+00,4.984628E+00,5.008143E+00,5.015285E+00,5.023842E+00,5.031721E+00,5.027927E+00,3.996835E+00
16071.0764,4.423217E+00,4.460855E+00,4.483221E+00,4.495125E+00,4.501829E+00,4.505591E+00,4.508337E+00,4.511283E+00,4.515522E+00,4.522778E+00,4.536466E+00,4.563796E+00,4.614912E+00,4.685710E+00,4.786259E+00,4.874278E+00,4.898771E+00,4.901508E+00,4.901928E+00,4.902064E+00,4.902169E+00,4.902289E+00,4.902431E+00,4.902597E+00,4.902782E+00,4.902985E+00,4.903209E+00,4.903456E+00,4.903730E+00,4.904037E+00,4.904384E+00,4.904783E+00,4.905245E+00,4.905790E+00,4.906447E+00,4.907262E+00,4.908310E+00,4.909731E+00,4.911826E+00,4.915058E+00,4.920295E+00,4.929700E+00,4.948497E+00,4.984562E+00,5.008133E+00,5.015285E+00,5.023867E+00,5.031688E+00,5.027443E+00,3.930631E+00
16071.0799,4.423249E+00,4.460853E+00,4.483251E+00,4.495140E+00,4.501830E+00,4.505602E+00,4.508367E+00,4.511320E+00,4.515559E+00,4.522836E+00,4.536493E+00,4.563746E+00,4.614865E+00,4.685712E+00,4.786255E+00,4.874250E+00,4.898764E+00,4.901517E+00,4.901938E+00,4.902075E+00,4.902179E+00,4.902297E+00,4.902439E+00,4.902603E+00,4.902788E+00,4.902992E+00,4.903216E+00,4.903463E+00,4.903737E+00,4.904045E+00,4.904393E+00,4.904791E+00,4.905253E+00,4.905799E+00,4.906457E+00,4.907272E+00,4.908321E+00,4.909745E+00,4.911855E+00,4.915070E+00,4.920291E+00,4.929664E+00,4.948431E+00,4.984507E+00,5.008124E+00,5.015286E+00,5.023895E+00,5.031650E+00,5.026931E+00,3.865176E+00
16071.0833,4.423278E+00,4.460850E+00,4.483276E+00,4.495155E+00,4.501832E+00,4.505610E+00,4.508394E+00,4.511353E+00,4.515592E+00,4.522889E+00,4.536513E+00,4.563701E+00,4.614826E+00,4.685720E+00,4.786250E+00,4.874222E+00,4.898757E+00,4.901526E+00,4.901948E+00,4.902086E+00,4.902189E+00,4.902306E+00,4.902446E+00,4.902610E+00,4.902794E+00,4.902998E+00,4.903222E+00,4.903469E+00,4.903744E+00,4.904052E+00,4.904400E+00,4.904799E+00,4.905261E+00,4.905807E+00,4.906465E+00,4.907281E+00,4.908331E+00,4.909758E+00,4.911882E+00,4.915080E+00,4.920285E+00,4.929629E+00,4.948371E+00,4.984459E+00,5.008115E+00,5.015288E+00,5.023929E+00,5.031608E+00,5.026391E+00,3.800458E+00
16071.0868,4.423305E+00,4.460848E+00,4.483297E+00,4.495168E+00,4.501835E+00,4.505617E+00,4.508418E+00,4.511383E+00,4.515623E+00,4.522935E+00,4.536528E+00,4.563660E+00,4.614794E+00,4.685731E+00,4.786247E+00,4.874195E+00,4.898749E+00,4.901535E+00,4.901956E+00,4.902096E+00,4.902198E+00,4.902314E+00,4.902452E+00,4.902615E+00,4.902800E+00,4.903004E+00,4.903228E+00,4.903475E+00,4.903750E+00,4.904058E+00,4.904407E+00,4.904806E+00,4.905268E+00,4.905815E+00,4.906473E+00,4.907289E+00,4.908340E+00,4.909772E+00,4.911904E+00,4.915088E+00,4.920277E+00,4.929595E+00,4.948318E+00,4.984419E+00,5.008108E+00,5.015290E+00,5.023967E+00,5.031560E+00,5.025823E+00,3.737187E+00
16071.0903,4.423331E+00,4.460845E+00,4.483314E+00,4.495181E+00,4.501839E+00,4.505623E+00,4.508438E+00,4.511409E+00,4.515656E+00,4.522972E+00,4.536538E+00,4.563624E+00,4.614768E+00,4.685745E+00,4.786244E+00,4.874167E+00,4.898741E+00,4.901542E+00,4.901965E+00,4.902105E+00,4.902207E+00,4.902321E+00,4.902459E+00,4.902621E+00,4.902805E+00,4.903009E+00,4.903233E+00,4.903481E+00,4.903756E+00,4.904064E+00,4.904413E+00,4.904812E+00,4.905275E+00,4.905821E+00,4.906480E+00,4.907297E+00,4.908349E+00,4.909789E+00,4.911920E+00,4.915095E+00,4.920267E+00,4.929563E+00,4.948271E+00,4.984385E+00,5.008101E+00,5.015292E+00,5.024010E+00,5.031507E+00,5.025229E+00,3.675335E+00
16071.0938,4.423354E+00,4.460842E+00,4.483329E+00,4.495193E+00,4.501843E+00,4.505628E+00,4.508457E+00,4.511434E+00,4.515689E+00,4.523003E+00,4.536545E+00,4.563592E+00,4.614748E+00,4.685761E+00,4.786241E+00,4.874140E+00,4.898733E+00,4.901549E+00,4.901973E+00,4.902114E+00,4.902216E+00,4.902328E+00,4.902464E+00,4.902626E+00,4.902810E+00,4.903013E+00,4.903238E+00,4.903486E+00,4.903761E+00,4.904070E+00,4.904418E+00,4.904818E+00,4.905281E+00,4.905827E+00,4.906486E+00,4.907304E+00,4.908358E+00,4.909807E+00,4.911932E+00,4.915100E+00,4.920256E+00,4.929532E+00,4.948229E+00,4.984356E+00,5.008093E+00,5.015295E+00,5.024059E+00,5.031447E+00,5.024610E+00,3.614873E+00
16071.0972,4.423377E+00,4.460838E+00,4.483341E+00,4.495203E+00,4.501847E+00,4.505634E+00,4.508472E+00,4.511455E+00,4.515720E+00,4.523029E+00,4.536548E+00,4.563564E+00,4.614733E+00,4.685778E+00,4.786237E+00,4.874112E+00,4.898724E+00,4.901556E+00,4.901980E+00,4.902123E+00,4.902224E+00,4.902335E+00,4.902470E+00,4.902630E+00,4.902814E+00,4.903018E+00,4.903242E+00,4.903491E+00,4.903766E+00,4.904075E+00,4.904423E+00,4.904823E+00,4.905286E+00,4.905833E+00,4.906492E+00,4.907310E+00,4.908366E+00,4.909826E+00,4.911941E+00,4.915104E+00,4.920245E+00,4.929503E+00,4.948193E+00,4.984332E+00,5.008085E+00,5.015297E+00,5.024115E+00,5.031379E+00,5.023965E+00,3.555773E+00
16071.1007,4.423398E+00,4.460835E+00,4.483350E+00,4.495213E+00,4.501852E+00,4.505641E+00,4.508484E+00,4.511475E+00,4.515749E+00,4.523051E+00,4.536550E+00,4.563540E+00,4.614726E+00,4.685793E+00,4.786234E+00,4.874085E+00,4.898715E+00,4.901562E+00,4.901987E+00,4.902130E+00,4.902231E+00,4.902341E+00,4.902475E+00,4.902635E+00,4.902818E+00,4.903022E+00,4.903246E+00,4.903495E+00,4.903770E+00,4.904079E+00,4.904428E+00,4.904828E+00,4.905291E+00,4.905838E+00,4.906497E+00,4.907316E+00,4.908373E+00,4.909843E+00,4.911949E+00,4.915106E+00,4.920233E+00,4.929475E+00,4.948161E+00,4.984312E+00,5.008078E+00,5.015300E+00,5.024178E+00,5.031304E+00,5.023296E+00,3.498010E+00
16071.1042,4.423420E+00,4.460832E+00,4.483357E+00,4.495221E+00,4.501857E+00,4.505648E+00,4.508495E+00,4.511493E+00,4.515777E+00,4.523070E+00,4.536551E+00,4.563519E+00,4.614722E+00,4.685809E+00,4.786231E+00,4.874057E+00,4.898706E+00,4.901568E+00,4.901993E+00,4.902138E+00,4.902238E+00,4.902347E+00,4.902480E+00,4.902639E+00,4.902821E+00,4.903025E+00,4.903250E+00,4.903499E+00,4.903775E+00,4.904083E+00,4.904432E+00,4.904832E+00,4.905295E+00,4.905843E+00,4.906502E+00,4.907321E+00,4.908381E+00,4.909859E+00,4.911956E+00,4.915106E+00,4.920221E+00,4.929450E+00,4.948133E+00,4.984294E+00,5.008070E+00,5.015303E+00,5.024249E+00,5.031221E+00,5.022602E+00,3.441557E+00
16071.1076,4.423442E+00,4.460828E+00,4.483362E+00,4.495229E+00,4.501861E+00,4.505655E+00,4.508504E+00,4.511512E+00,4.515800E+00,4.523086E+00,4.536550E+00,4.563502E+00,4.614721E+00,4.685826E+00,4.786228E+00,4.874030E+00,4.898697E+00,4.901573E+00,4.901999E+00,4.902145E+00,4.902245E+00,4.902353E+00,4.902484E+00,4.902642E+00,4.902825E+00,4.903028E+00,4.903254E+00,4.903502E+00,4.903778E+00,4.904087E+00,4.904436E+00,4.904836E+00,4.905300E+00,4.905847E+00,4.906507E+00,4.907326E+00,4.908388E+00,4.909873E+00,4.911963E+00,4.915105E+00,4.920209E+00,4.929425E+00,4.948109E+00,4.984280E+00,5.008062E+00,5.015306E+00,5.024330E+00,5.031129E+00,5.021883E+00,3.386388E+00
