         1     -16.000     -15.900     -15.800     -15.700     -15.600     -15.500     -15.400     -15.300     -15.200     -15.100     -15.000     -14.900     -14.800     -14.700     -14.600     -14.500     -14.400     -14.300     -14.200     -14.100     -14.000     -13.900     -13.800     -13.700     -13.600     -13.500     -13.400     -13.300     -13.200     -13.100     -13.000     -12.900     -12.800     -12.700     -12.600     -12.500     -12.400     -12.300     -12.200     -12.100     -12.000     -11.900     -11.800     -11.700     -11.600     -11.500     -11.400     -11.300     -11.200     -11.100     -11.000     -10.900     -10.800     -10.700     -10.600     -10.500     -10.400     -10.300     -10.200     -10.100     -10.000      -9.900      -9.800      -9.700      -9.600      -9.500      -9.400      -9.300      -9.200      -9.100      -9.000      -8.900      -8.800      -8.700      -8.600      -8.500      -8.400      -8.300      -8.200      -8.100      -8.000      -7.900      -7.800      -7.700      -7.600      -7.500      -7.400      -7.300      -7.200      -7.100      -7.000      -6.900      -6.800      -6.700      -6.600      -6.500      -6.400      -6.300      -6.200      -6.100      -6.000      -5.900      -5.800      -5.700      -5.600      -5.500      -5.400      -5.300      -5.200      -5.100      -5.000      -4.900      -4.800      -4.700      -4.600      -4.500      -4.400      -4.300      -4.200      -4.100      -4.000      -3.900      -3.800      -3.700      -3.600      -3.500      -3.400      -3.300      -3.200      -3.100      -3.000      -2.900      -2.800      -2.700      -2.600      -2.500      -2.400      -2.300      -2.200      -2.100      -2.000      -1.900      -1.800      -1.700      -1.600      -1.500      -1.400      -1.300      -1.200      -1.100      -1.000      -0.900      -0.800      -0.700      -0.600      -0.500      -0.400      -0.300      -0.200      -0.100       0.000         NaN
16071.0000  0.0000E+00  0.0000E+00  4.2883-319  4.2883-319  1.0361-317  1.2732-313  4.4233-319  1.0804-317  1.0804-317  6.9318-310  8.3398-321  6.9318-310  1.4822-323  1.0327-314  1.4822-323  3.4585-323  1.0028E+00  6.9318-310  6.9318-310  2.0560-314  2.4703-323  3.4585-323  6.9318-310  6.9318-310  6.9533-310  6.9533-310  6.9318-310  6.9533-310  6.9318-310  3.2125-316  6.9533-310  1.0481-314  0.0000E+00  6.9318-310  6.9318-310  6.9318-310  6.9318-310  6.9318-310  2.1220-314  2.1220-314  6.9318-310  6.9533-310  6.9533-310  6.9318-310  4.9407-324  2.8420-315  1.4822-323  6.9318-310  6.9318-310  2.0992-314  1.4822-323
16072.0000  0.0000E+00 -4.3868E-10 -4.5288E-10 -3.6681E-10 -5.9878E-12 -5.9495E-14 -7.3861E-16 -3.6439E-14 -3.1963E-12 -1.6583E-10 -4.7651E-10 -4.8932E-10 -5.0194E-10 -9.1221E-10 -9.7169E-10 -1.0277E-09 -3.7357E-10 -6.3566E-12 -6.6099E-14 -5.0497E-16 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -8.3659E-16 -1.0661E-13 -9.6956E-12 -5.7676E-10 -6.2551E-10 -6.3531E-10 -3.2053E-10 -5.7108E-12 -8.7688E-12 -5.1045E-10 -6.5319E-10 -6.5961E-10  1.4822-323
16072.1000  0.0000E+00 -4.3859E-10 -4.5281E-10 -3.6678E-10 -6.5946E-12 -7.2169E-14 -9.7222E-16 -4.4323E-14 -3.5330E-12 -1.6584E-10 -4.7645E-10 -4.8923E-10 -5.0185E-10 -9.1193E-10 -9.7137E-10 -1.0273E-09 -3.7355E-10 -6.9989E-12 -8.0172E-14 -6.4815E-16 -1.5072E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -1.1154E-15 -1.2892E-13 -1.0637E-11 -5.7669E-10 -6.2537E-10 -6.3517E-10 -3.2052E-10 -6.3017E-12 -9.6350E-12 -5.1039E-10 -6.5304E-10 -6.5909E-10  1.4822-323
16072.2000  0.0000E+00 -4.3850E-10 -4.5274E-10 -3.6675E-10 -7.1912E-12 -8.5953E-14 -1.2661E-15 -5.2914E-14 -3.8662E-12 -1.6585E-10 -4.7638E-10 -4.8915E-10 -5.0177E-10 -9.1164E-10 -9.7104E-10 -1.0270E-09 -3.7354E-10 -7.6301E-12 -9.5436E-14 -8.5914E-16 -1.5072E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -1.4394E-15 -1.5311E-13 -1.1555E-11 -5.7663E-10 -6.2524E-10 -6.3504E-10 -3.2050E-10 -6.8845E-12 -1.0483E-11 -5.1034E-10 -6.5289E-10 -6.5856E-10  1.4822-323
16072.3000  0.0000E+00 -4.3842E-10 -4.5267E-10 -3.6671E-10 -7.7777E-12 -1.0082E-13 -1.6052E-15 -6.2219E-14 -4.1961E-12 -1.6586E-10 -4.7631E-10 -4.8907E-10 -5.0169E-10 -9.1136E-10 -9.7072E-10 -1.0266E-09 -3.7353E-10 -8.2504E-12 -1.1194E-13 -1.0777E-15 -1.5071E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -7.5357E-18 -1.8011E-15 -1.7909E-13 -1.2452E-11 -5.7656E-10 -6.2510E-10 -6.3490E-10 -3.2048E-10 -7.4596E-12 -1.1313E-11 -5.1029E-10 -6.5274E-10 -6.5807E-10  1.4822-323
16072.4000  0.0000E+00 -4.3833E-10 -4.5259E-10 -3.6668E-10 -8.3546E-12 -1.1674E-13 -1.9819E-15 -7.2228E-14 -4.5226E-12 -1.6586E-10 -4.7625E-10 -4.8899E-10 -5.0161E-10 -9.1108E-10 -9.7039E-10 -1.0263E-09 -3.7352E-10 -8.8602E-12 -1.2959E-13 -1.3414E-15 -1.5071E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -7.5355E-18 -2.2381E-15 -2.0681E-13 -1.3328E-11 -5.7650E-10 -6.2497E-10 -6.3477E-10 -3.2047E-10 -8.0270E-12 -1.2126E-11 -5.1024E-10 -6.5259E-10 -6.5762E-10  1.4822-323
16072.5000  0.0000E+00 -4.3824E-10 -4.5252E-10 -3.6665E-10 -8.9221E-12 -1.3370E-13 -2.4415E-15 -8.2921E-14 -4.8459E-12 -1.6587E-10 -4.7618E-10 -4.8890E-10 -5.0153E-10 -9.1079E-10 -9.7007E-10 -1.0259E-09 -3.7350E-10 -9.4598E-12 -1.4840E-13 -1.6352E-15 -1.5070E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -7.5352E-18 -2.7429E-15 -2.3622E-13 -1.4185E-11 -5.7643E-10 -6.2483E-10 -6.3463E-10 -3.2045E-10 -8.5870E-12 -1.2923E-11 -5.1019E-10 -6.5245E-10 -6.5732E-10  1.4822-323
16072.6000  0.0000E+00 -4.3815E-10 -4.5245E-10 -3.6661E-10 -9.4805E-12 -1.5168E-13 -2.9312E-15 -9.4302E-14 -5.1659E-12 -1.6588E-10 -4.7611E-10 -4.8882E-10 -5.0145E-10 -9.1051E-10 -9.6974E-10 -1.0256E-09 -3.7349E-10 -1.0050E-11 -1.6830E-13 -1.9893E-15 -1.5070E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -2.2606E-17 -3.2853E-15 -2.6728E-13 -1.5023E-11 -5.7637E-10 -6.2470E-10 -6.3449E-10 -3.2043E-10 -9.1397E-12 -1.3705E-11 -5.1014E-10 -6.5230E-10 -6.5712E-10  1.4822-323
16072.7000  0.0000E+00 -4.3806E-10 -4.5237E-10 -3.6658E-10 -1.0030E-11 -1.7065E-13 -3.4962E-15 -1.0636E-13 -5.4828E-12 -1.6589E-10 -4.7605E-10 -4.8874E-10 -5.0136E-10 -9.1022E-10 -9.6942E-10 -1.0252E-09 -3.7348E-10 -1.0630E-11 -1.8931E-13 -2.3584E-15 -3.0140E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -2.2606E-17 -3.9181E-15 -2.9991E-13 -1.5842E-11 -5.7630E-10 -6.2456E-10 -6.3436E-10 -3.2042E-10 -9.6853E-12 -1.4471E-11 -5.1008E-10 -6.5215E-10 -6.5694E-10  1.4822-323
16072.8000  0.0000E+00 -4.3797E-10 -4.5230E-10 -3.6655E-10 -1.0571E-11 -1.9059E-13 -4.1365E-15 -1.1906E-13 -5.7966E-12 -1.6589E-10 -4.7598E-10 -4.8865E-10 -5.0128E-10 -9.0994E-10 -9.6909E-10 -1.0249E-09 -3.7346E-10 -1.1201E-11 -2.1138E-13 -2.7878E-15 -3.0139E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -3.7674E-17 -4.6112E-15 -3.3408E-13 -1.6645E-11 -5.7623E-10 -6.2442E-10 -6.3422E-10 -3.2040E-10 -1.0224E-11 -1.5223E-11 -5.1003E-10 -6.5200E-10 -6.5660E-10  1.4822-323
16072.9000  0.0000E+00 -4.3788E-10 -4.5223E-10 -3.6652E-10 -1.1104E-11 -2.1147E-13 -4.8295E-15 -1.3240E-13 -6.1073E-12 -1.6590E-10 -4.7591E-10 -4.8857E-10 -5.0120E-10 -9.0965E-10 -9.6877E-10 -1.0245E-09 -3.7345E-10 -1.1763E-11 -2.3450E-13 -3.2398E-15 -4.5208E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -5.2742E-17 -5.3719E-15 -3.6977E-13 -1.7430E-11 -5.7617E-10 -6.2429E-10 -6.3409E-10 -3.2038E-10 -1.0756E-11 -1.5961E-11 -5.0998E-10 -6.5186E-10 -6.5618E-10  1.4822-323
16073.0000  0.0000E+00 -4.3779E-10 -4.5215E-10 -3.6648E-10 -1.1629E-11 -2.3326E-13 -5.6128E-15 -1.4641E-13 -6.4150E-12 -1.6591E-10 -4.7585E-10 -4.8849E-10 -5.0112E-10 -9.0937E-10 -9.6844E-10 -1.0241E-09 -3.7344E-10 -1.2316E-11 -2.5863E-13 -3.7671E-15 -4.5207E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -6.7809E-17 -6.2155E-15 -4.0691E-13 -1.8200E-11 -5.7610E-10 -6.2415E-10 -6.3395E-10 -3.2037E-10 -1.1281E-11 -1.6685E-11 -5.0993E-10 -6.5171E-10 -6.5571E-10  1.4822-323
16073.1000  0.0000E+00 -4.3770E-10 -4.5208E-10 -3.6645E-10 -1.2145E-11 -2.5599E-13 -6.4413E-15 -1.6103E-13 -6.7198E-12 -1.6592E-10 -4.7578E-10 -4.8841E-10 -5.0104E-10 -9.0909E-10 -9.6812E-10 -1.0238E-09 -3.7342E-10 -1.2860E-11 -2.8378E-13 -4.3169E-15 -6.0273E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -8.2875E-17 -7.1268E-15 -4.4546E-13 -1.8954E-11 -5.7604E-10 -6.2402E-10 -6.3381E-10 -3.2035E-10 -1.1799E-11 -1.7396E-11 -5.0988E-10 -6.5156E-10 -6.5520E-10  1.4822-323
16073.2000  0.0000E+00 -4.3761E-10 -4.5201E-10 -3.6642E-10 -1.2655E-11 -2.7957E-13 -7.3676E-15 -1.7628E-13 -7.0217E-12 -1.6592E-10 -4.7571E-10 -4.8832E-10 -5.0096E-10 -9.0880E-10 -9.6779E-10 -1.0234E-09 -3.7341E-10 -1.3397E-11 -3.0987E-13 -4.9495E-15 -6.0271E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -9.7939E-17 -8.1209E-15 -4.8540E-13 -1.9694E-11 -5.7597E-10 -6.2388E-10 -6.3368E-10 -3.2033E-10 -1.2312E-11 -1.8095E-11 -5.0983E-10 -6.5141E-10 -6.5464E-10  1.4822-323
16073.3000  0.0000E+00 -4.3752E-10 -4.5194E-10 -3.6639E-10 -1.3157E-11 -3.0404E-13 -8.3692E-15 -1.9213E-13 -7.3207E-12 -1.6593E-10 -4.7565E-10 -4.8824E-10 -5.0088E-10 -9.0852E-10 -9.6747E-10 -1.0231E-09 -3.7340E-10 -1.3925E-11 -3.3694E-13 -5.6047E-15 -7.5336E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -1.1300E-16 -9.2279E-15 -5.2664E-13 -2.0419E-11 -5.7591E-10 -6.2375E-10 -6.3354E-10 -3.2032E-10 -1.2818E-11 -1.8782E-11 -5.0978E-10 -6.5127E-10 -6.5408E-10  1.4822-323
16073.4000  0.0000E+00 -4.3743E-10 -4.5186E-10 -3.6635E-10 -1.3651E-11 -3.2935E-13 -9.4536E-15 -2.0858E-13 -7.6170E-12 -1.6594E-10 -4.7558E-10 -4.8816E-10 -5.0079E-10 -9.0824E-10 -9.6715E-10 -1.0227E-09 -3.7339E-10 -1.4446E-11 -3.6491E-13 -6.3277E-15 -9.0400E-17 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -1.4313E-16 -1.0372E-14 -5.6921E-13 -2.1131E-11 -5.7584E-10 -6.2361E-10 -6.3341E-10 -3.2030E-10 -1.3318E-11 -1.9457E-11 -5.0973E-10 -6.5112E-10 -6.5351E-10  1.4822-323
