         1     -16.000     -15.900     -15.800     -15.700     -15.600     -15.500     -15.400     -15.300     -15.200     -15.100     -15.000     -14.900     -14.800     -14.700     -14.600     -14.500     -14.400     -14.300     -14.200     -14.100     -14.000     -13.900     -13.800     -13.700     -13.600     -13.500     -13.400     -13.300     -13.200     -13.100     -13.000     -12.900     -12.800     -12.700     -12.600     -12.500     -12.400     -12.300     -12.200     -12.100     -12.000     -11.900     -11.800     -11.700     -11.600     -11.500     -11.400     -11.300     -11.200     -11.100     -11.000     -10.900     -10.800     -10.700     -10.600     -10.500     -10.400     -10.300     -10.200     -10.100     -10.000      -9.900      -9.800      -9.700      -9.600      -9.500      -9.400      -9.300      -9.200      -9.100      -9.000      -8.900      -8.800      -8.700      -8.600      -8.500      -8.400      -8.300      -8.200      -8.100      -8.000      -7.900      -7.800      -7.700      -7.600      -7.500      -7.400      -7.300      -7.200      -7.100      -7.000      -6.900      -6.800      -6.700      -6.600      -6.500      -6.400      -6.300      -6.200      -6.100      -6.000      -5.900      -5.800      -5.700      -5.600      -5.500      -5.400      -5.300      -5.200      -5.100      -5.000      -4.900      -4.800      -4.700      -4.600      -4.500      -4.400      -4.300      -4.200      -4.100      -4.000      -3.900      -3.800      -3.700      -3.600      -3.500      -3.400      -3.300      -3.200      -3.100      -3.000      -2.900      -2.800      -2.700      -2.600      -2.500      -2.400      -2.300      -2.200      -2.100      -2.000      -1.900      -1.800      -1.700      -1.600      -1.500      -1.400      -1.300      -1.200      -1.100      -1.000      -0.900      -0.800      -0.700      -0.600      -0.500      -0.400      -0.300      -0.200      -0.100       0.000         NaN
16071.9000  0.0000E+00  9.3254-162  1.2565-157  1.8125-153  2.1728-149  1.0657-146  5.0258-144  2.3821-141  1.1064-138  5.2559-136  2.9323-132  4.6185-128  7.4803-124  1.2423-119  3.6501-115  1.1358-110  3.7165-106  4.5831-102  2.2395E-99  1.0376E-96  4.7944E-94  2.2169E-91  1.0185E-88  4.6461E-86  2.1035E-83  9.4456E-81  4.2041E-78  1.8602E-75  8.1441E-73  3.5246E-70  1.5063E-67  6.3498E-65  2.6367E-62  1.0770E-59  4.3192E-57  1.6972E-54  6.5178E-52  2.4392E-49  8.8642E-47  3.1137E-44  1.0521E-41  3.6867E-39  4.5818E-35  5.7523E-31  6.7363E-27  3.6294E-23  7.7004E-21  1.3629E-18  5.7457E-15  1.9342E-11  3.1235E-07
16072.0000  0.0000E+00  5.9447-161  7.8703-157  1.1151-152  1.3124-148  6.3600-146  2.9434-143  1.3685-140  6.2329-138  2.9111-135  1.5914-131  2.4548-127  3.8924-123  6.3258-119  1.8180-114  5.5307-110  1.7684-105  2.1293-101  1.0223E-98  4.6208E-96  2.0812E-93  9.3739E-91  4.1918E-88  1.8599E-85  8.1833E-83  3.5680E-80  1.5405E-77  6.6059E-75  2.7997E-72  1.1716E-69  4.8357E-67  1.9660E-64  7.8623E-62  3.0879E-59  1.1887E-56  4.4748E-54  1.6429E-51  5.8643E-49  2.0272E-46  6.7533E-44  2.1571E-41  7.1918E-39  8.3829E-35  9.8184E-31  1.0659E-26  5.2831E-23  1.0299E-20  1.6813E-18  6.7741E-15  2.7457E-11  2.1987E-07
16072.1000  0.0000E+00  3.4669-160  4.5111-156  6.2797-152  7.2585-148  3.4761-145  1.5793-142  7.2053-140  3.2191-137  1.4787-134  7.9232-131  1.1975-126  1.8596-122  2.9586-118  8.3209-114  2.4760-109  7.7397-105  9.1034-101  4.2964E-98  1.8954E-95  8.3259E-93  3.6552E-90  1.5920E-87  6.8749E-85  2.9417E-82  1.2463E-79  5.2240E-77  2.1727E-74  8.9222E-72  3.6137E-69  1.4419E-66  5.6601E-64  2.1825E-61  8.2523E-59  3.0534E-56  1.1029E-53  3.8773E-51  1.3224E-48  4.3570E-46  1.3797E-43  4.1765E-41  1.3284E-38  1.4573E-34  1.5990E-30  1.6178E-26  7.4327E-23  1.3470E-20  2.0718E-18  8.3051E-15  4.0930E-11  3.6594E-07
16072.2000  0.0000E+00  1.8680-159  2.3895-155  3.2691-151  3.7120-147  1.7571-144  7.8397-142  3.5107-139  1.5391-136  6.9553-134  3.6544-130  5.4133-126  8.2364-122  1.2834-117  3.5336-113  1.0289-108  3.1457-104  3.6161-100  1.6783E-97  7.2301E-95  3.0993E-92  1.3270E-89  5.6325E-87  2.3689E-84  9.8640E-82  4.0636E-79  1.6549E-76  6.6809E-74  2.6605E-71  1.0439E-68  4.0305E-66  1.5292E-63  5.6914E-61  2.0743E-58  7.3869E-56  2.5635E-53  8.6436E-51  2.8215E-48  8.8774E-46  2.6777E-43  7.7009E-41  2.3428E-38  2.4267E-34  2.5046E-30  2.3742E-26  1.0186E-22  1.7357E-20  2.5629E-18  1.0437E-14  5.7030E-11  4.3745E-07
16072.3000  0.0000E+00  9.3743-159  1.1792-154  1.5859-150  1.7695-146  8.2809-144  3.6293-141  1.5958-138  6.8673-136  3.0540-133  1.5740-129  2.2860-125  3.4091-121  5.2043-117  1.4034-112  4.0005-108  1.1968-103  1.3452E-99  6.1417E-97  2.5851E-94  1.0820E-91  4.5202E-89  1.8710E-86  7.6680E-84  3.1093E-81  1.2464E-78  4.9349E-76  1.9354E-73  7.4799E-71  2.8456E-68  1.0641E-65  3.9059E-63  1.4047E-60  4.9406E-58  1.6954E-55  5.6606E-53  1.8332E-50  5.7366E-48  1.7267E-45  4.9712E-43  1.3614E-40  3.9714E-38  3.8966E-34  3.7977E-30  3.3899E-26  1.3674E-22  2.2121E-20  3.1694E-18  1.2883E-14  6.5415E-11  2.2627E-07
16072.4000  0.0000E+00  4.4112-158  5.4578-154  7.2177-150  7.9156-146  3.6630-143  1.5775-140  6.8125-138  2.8786-135  1.2602-132  6.3728-129  9.0783-125  1.3274-120  1.9861-116  5.2474-112  1.4650-107  4.2901-103  4.7169E-99  2.1194E-96  8.7207E-94  3.5655E-91  1.4542E-88  5.8731E-86  2.3469E-83  9.2727E-81  3.6192E-78  1.3942E-75  5.3152E-73  1.9953E-70  7.3657E-68  2.6702E-65  9.4910E-63  3.3016E-60  1.1218E-57  3.7138E-55  1.1945E-52  3.7207E-50  1.1179E-47  3.2247E-45  8.8781E-43  2.3205E-40  6.5060E-38  6.0649E-34  5.6025E-30  4.7310E-26  1.8051E-22  2.7923E-20  3.8953E-18  1.5414E-14  6.7601E-11  5.6424E-08
16072.5000  0.0000E+00  1.9575-157  2.3828-153  3.0994-149  3.3419-145  1.5295-142  6.4742-140  2.7469-137  1.1400-134  4.9145-132  2.4393-128  3.4094-124  4.8895-120  7.1728-116  1.8575-111  5.0808-107  1.4571-102  1.5679E-98  6.9354E-96  2.7909E-93  1.1152E-90  4.4429E-88  1.7516E-85  6.8289E-83  2.6305E-80  1.0003E-77  3.7516E-75  1.3914E-72  5.0767E-70  1.8200E-67  6.4015E-65  2.2053E-62  7.4276E-60  2.4406E-57  7.8036E-55  2.4210E-52  7.2625E-50  2.0982E-47  5.8095E-45  1.5324E-42  3.8306E-40  1.0346E-37  9.1894E-34  8.0736E-30  6.4778E-26  2.3504E-22  3.4991E-20  4.7860E-18  1.8906E-14  9.3396E-11  7.0145E-07
16072.6000  0.0000E+00  8.2323-157  9.8614-153  1.2619-148  1.3381-144  6.0580-142  2.5211-139  1.0512-136  4.2865-134  1.8200-131  8.8698-128  1.2167-123  1.7121-119  2.4634-115  6.2550-111  1.6769-106  4.7115-102  4.9633E-98  2.1622E-95  8.5133E-93  3.3263E-90  1.2951E-87  4.9869E-85  1.8978E-82  7.1314E-80  2.6437E-77  9.6589E-75  3.4872E-72  1.2376E-69  4.3121E-67  1.4727E-64  4.9218E-62  1.6064E-59  5.1095E-57  1.5796E-54  4.7322E-52  1.3689E-49  3.8082E-47  1.0137E-44  2.5663E-42  6.1478E-40  1.6030E-37  1.3602E-33  1.1403E-29  8.7277E-26  3.0268E-22  4.3642E-20  5.9069E-18  2.3787E-14  1.3070E-10  1.0158E-06
16072.7000  0.0000E+00  3.2949-156  3.8850-152  4.8922-148  5.1028-144  2.2856-141  9.3546-139  3.8341-136  1.5366-133  6.4279-131  3.0766-127  4.1435-123  5.7223-119  8.0782-115  2.0119-110  5.2885-106  1.4563-101  1.5026E-97  6.4484E-95  2.4854E-92  9.4994E-90  3.6161E-87  1.3607E-84  5.0573E-82  1.8549E-79  6.7074E-77  2.3888E-74  8.4008E-72  2.9021E-69  9.8341E-67  3.2637E-64  1.0590E-61  3.3524E-59  1.0332E-56  3.0915E-54  8.9532E-52  2.5006E-49  6.7074E-47  1.7190E-44  4.1838E-42  9.6234E-40  2.4272E-37  1.9728E-33  1.5829E-29  1.1600E-25  3.8634E-22  5.4288E-20  7.3307E-18  3.0211E-14  1.7219E-10  1.1302E-06
16072.8000  0.0000E+00  1.2597-155  1.4624-151  1.8126-147  1.8602-143  8.2449-141  3.3195-138  1.3378-135  5.2705-133  2.1728-130  1.0217-126  1.3513-122  1.8323-118  2.5387-114  6.2038-110  1.5995-105  4.3183-101  4.3655E-97  1.8463E-94  6.9687E-92  2.6067E-89  9.7063E-87  3.5708E-84  1.2968E-81  4.6449E-79  1.6393E-76  5.6942E-74  1.9518E-71  6.5673E-69  2.1659E-66  6.9903E-64  2.2038E-61  6.7725E-59  2.0242E-56  5.8680E-54  1.6446E-51  4.4402E-49  1.1498E-46  2.8413E-44  6.6586E-42  1.4732E-39  3.6014E-37  2.8104E-33  2.1644E-29  1.5243E-25  4.8972E-22  6.7448E-20  9.1350E-18  3.8288E-14  2.1663E-10  1.2105E-06
