         1           1
28125.0000  0.0000E+00
28125.3333  7.7586E+05
28125.6667  2.8845E+06
28126.0000  5.2204E+06
28126.3333  7.2237E+06
28126.6667  7.6621E+06
28127.0000  7.7010E+06
28127.3333  8.1152E+06
28127.6667  1.5265E+07
28128.0000  2.1631E+07
28128.3333  2.1816E+07
28128.6667  2.2154E+07
28129.0000  2.6114E+07
28129.3333  3.3022E+07
28129.6667  3.5550E+07
28130.0000  3.8662E+07
28130.3333  3.9254E+07
28130.6667  4.4340E+07
28131.0000  4.4947E+07
28131.3333  4.4980E+07
28131.6667  4.5228E+07
28132.0000  4.5225E+07
28132.3333  4.5163E+07
28132.6667  4.5023E+07
28133.0000  4.5191E+07
28133.3333  4.5042E+07
28133.6667  4.4866E+07
28134.0000  4.4693E+07
28134.3333  4.4522E+07
28134.6667  4.4352E+07
28135.0000  4.4176E+07
28135.3333  4.4238E+07
28135.6667  4.4447E+07
28136.0000  4.4393E+07
28136.3333  4.4261E+07
28136.6667  4.4110E+07
28137.0000  4.3973E+07
28137.3333  4.3809E+07
28137.6667  4.3673E+07
28138.0000  4.3542E+07
28138.3333  4.3452E+07
28138.6667  4.3302E+07
28139.0000  4.3174E+07
28139.3333  4.4662E+07
28139.6667  4.6557E+07
28140.0000  4.8695E+07
28140.3333  5.0149E+07
28140.6667  5.0607E+07
28141.0000  5.0450E+07
28141.3333  5.0828E+07
28141.6667  5.1382E+07
28142.0000  5.4087E+07
28142.3333  5.3904E+07
28142.6667  5.4641E+07
28143.0000  5.4688E+07
28143.3333  5.4462E+07
28143.6667  5.4684E+07
28144.0000  5.8693E+07
28144.3333  5.9200E+07
28144.6667  5.8965E+07
28145.0000  5.8817E+07
28145.3333  5.8609E+07
28145.6667  5.8351E+07
28146.0000  5.8166E+07
28146.3333  5.7967E+07
28146.6667  5.7719E+07
28147.0000  5.7502E+07
28147.3333  5.7262E+07
28147.6667  5.7017E+07
28148.0000  5.6995E+07
28148.3333  5.6844E+07
28148.6667  5.6617E+07
28149.0000  5.6404E+07
28149.3333  5.6163E+07
28149.6667  5.5914E+07
28150.0000  5.5665E+07
28150.3333  5.5413E+07
28150.6667  5.5181E+07
28151.0000  5.4954E+07
28151.3333  5.4771E+07
28151.6667  5.4540E+07
28152.0000  5.4361E+07
28152.3333  5.4172E+07
28152.6667  5.3941E+07
28153.0000  5.3714E+07
28153.3333  5.3530E+07
28153.6667  5.3318E+07
28154.0000  5.3103E+07
28154.3333  5.2978E+07
28154.6667  5.2765E+07
28155.0000  5.2548E+07
28155.3333  5.2321E+07
28155.6667  5.2092E+07
28156.0000  5.1867E+07
28156.3333  5.1649E+07
28156.6667  5.1423E+07
28157.0000  5.1195E+07
28157.3333  5.0977E+07
28157.6667  5.0755E+07
28158.0000  5.0535E+07
28158.3333  5.0320E+07
28158.6667  5.0122E+07
28159.0000  5.0064E+07
28159.3333  4.9999E+07
28159.6667  5.1743E+07
28160.0000  5.2090E+07
28160.3333  5.3776E+07
28160.6667  5.4479E+07
28161.0000  5.5094E+07
28161.3333  5.7857E+07
28161.6667  5.7603E+07
28162.0000  5.7356E+07
28162.3333  5.7097E+07
28162.6667  5.6852E+07
28163.0000  5.6607E+07
28163.3333  5.6353E+07
28163.6667  5.6093E+07
28164.0000  5.5856E+07
28164.3333  5.5645E+07
28164.6667  5.5422E+07
28165.0000  5.5201E+07
28165.3333  5.4951E+07
28165.6667  5.5472E+07
28166.0000  5.5391E+07
28166.3333  5.5144E+07
28166.6667  5.4926E+07
28167.0000  5.4694E+07
28167.3333  5.4476E+07
28167.6667  5.4377E+07
28168.0000  5.4312E+07
28168.3333  5.4303E+07
28168.6667  5.4091E+07
28169.0000  5.3960E+07
28169.3333  5.3898E+07
28169.6667  5.3675E+07
28170.0000  5.3444E+07
28170.3333  5.3223E+07
28170.6667  5.2997E+07
28171.0000  5.2780E+07
28171.3333  5.2566E+07
28171.6667  5.2359E+07
28172.0000  5.2136E+07
28172.3333  5.1921E+07
28172.6667  5.1711E+07
28173.0000  5.1488E+07
28173.3333  5.1270E+07
28173.6667  5.1100E+07
28174.0000  5.0907E+07
28174.3333  5.0752E+07
28174.6667  5.0694E+07
28175.0000  5.0646E+07
28175.3333  5.0468E+07
28175.6667  5.0278E+07
28176.0000  5.0074E+07
28176.3333  4.9901E+07
28176.6667  4.9711E+07
28177.0000  4.9557E+07
28177.3333  4.9506E+07
28177.6667  4.9319E+07
28178.0000  4.9170E+07
