Tinp air2water
4 0
-1	-136	-6	-4	0
28125.000000	0	0	32.584	32.584
28126.000000	0	0	32.15409272	32.15409272
28127.000000	0	0	31.51528318	31.51528318
28128.000000	0	0	50.24663904	50.24663904
28129.000000	0	0	62.20587204	62.20587204
28130.000000	0	0	60.94066658	60.94066658
28131.000000	0	0	59.77773072	59.77773072
28132.000000	0	0	57.08295571	57.08295571
28133.000000	0	0	53.08685002	53.08685002
28134.000000	0	0	48.14749588	48.14749588
28135.000000	0	0	39.9564489	39.9564489
28136.000000	0	0	35.36854743	35.36854743
28137.000000	0	0	37.04477378	37.04477378
28138.000000	0	0	39.13700199	39.13700199
28139.000000	0	0	39.93736405	39.93736405
28140.000000	0	0	43.63767856	43.63767856
28141.000000	0	0	40.88756087	40.88756087
28142.000000	0	0	42.34140888	42.34140888
28143.000000	0	0	41.43563512	41.43563512
28144.000000	0	0	44.74219734	44.74219734
28145.000000	0	0	46.71664401	46.71664401
28146.000000	0	0	44.64704193	44.64704193
28147.000000	0	0	40.99789988	40.99789988
28148.000000	0	0	35.68267539	35.68267539
28149.000000	0	0	27.7789232	27.7789232
28150.000000	0	0	25.0970982	25.0970982
28151.000000	0	0	25.42254252	25.42254252
28152.000000	0	0	23.78640656	23.78640656
28153.000000	0	0	21.97891433	21.97891433
28154.000000	0	0	20.28984588	20.28984588
28155.000000	0	0	17.85545646	17.85545646
28156.000000	0	0	14.87303642	14.87303642
28157.000000	0	0	12.41091287	12.41091287
28158.000000	0	0	12.13998696	12.13998696
28159.000000	0	0	13.97171808	13.97171808
28160.000000	0	0	15.78166243	15.78166243
28161.000000	0	0	16.43499964	16.43499964
28162.000000	0	0	17.22267801	17.22267801
28163.000000	0	0	18.85517848	18.85517848
28164.000000	0	0	21.94619701	21.94619701
28165.000000	0	0	23.78789573	23.78789573
28166.000000	0	0	26.06078776	26.06078776
28167.000000	0	0	26.82693966	26.82693966
28168.000000	0	0	25.85521372	25.85521372
28169.000000	0	0	22.66107929	22.66107929
28170.000000	0	0	20.52266026	20.52266026
28171.000000	0	0	17.77213911	17.77213911
28172.000000	0	0	17.13082795	17.13082795
28173.000000	0	0	17.05597416	17.05597416
28174.000000	0	0	16.83443933	16.83443933
28175.000000	0	0	15.59526256	15.59526256
28176.000000	0	0	14.92254245	14.92254245
28177.000000	0	0	14.21919932	14.21919932
28178.000000	0	0	12.93965846	12.93965846
28179.000000	0	0	12.55120737	12.55120737
28180.000000	0	0	12.70621175	12.70621175
28181.000000	0	0	12.80451058	12.80451058
28182.000000	0	0	14.18120968	14.18120968
28183.000000	0	0	14.13514249	14.13514249
28184.000000	0	0	14.48199093	14.48199093
28185.000000	0	0	15.87033717	15.87033717
28186.000000	0	0	19.23987657	19.23987657
28187.000000	0	0	24.05687582	24.05687582
28188.000000	0	0	26.28649784	26.28649784
28189.000000	0	0	26.8469631	26.8469631
28190.000000	0	0	27.78899994	27.78899994
28191.000000	0	0	30.6607812	30.6607812
28192.000000	0	0	34.32756564	34.32756564
28193.000000	0	0	49.27032818	49.27032818
28194.000000	0	0	65.6630619	65.6630619
28195.000000	0	0	85.7520868	85.7520868
28196.000000	0	0	124.023193	124.023193
28197.000000	0	0	142.3930125	142.3930125
28198.000000	0	0	131.7907308	131.7907308
28199.000000	0	0	123.6185586	123.6185586
28200.000000	0	0	118.3055971	118.3055971
28201.000000	0	0	117.9873988	117.9873988
28202.000000	0	0	116.9331342	116.9331342
28203.000000	0	0	114.5559075	114.5559075
28204.000000	0	0	110.6300579	110.6300579
28205.000000	0	0	107.6115621	107.6115621
28206.000000	0	0	109.6488163	109.6488163
28207.000000	0	0	108.4087615	108.4087615
28208.000000	0	0	121.4085154	121.4085154
28209.000000	0	0	152.3718305	152.3718305
28210.000000	0	0	164.8865029	164.8865029
28211.000000	0	0	171.1715585	171.1715585
28212.000000	0	0	179.3805347	179.3805347
28213.000000	0	0	199.8212135	199.8212135
28214.000000	0	0	220.9223656	220.9223656
28215.000000	0	0	245.2142938	245.2142938
28216.000000	0	0	277.8562747	277.8562747
28217.000000	0	0	289.6945081	289.6945081
28218.000000	0	0	295.8475582	295.8475582
28219.000000	0	0	302.8939952	302.8939952
28220.000000	0	0	297.7700686	297.7700686
28221.000000	0	0	303.6752077	303.6752077
28222.000000	0	0	307.0209451	307.0209451
28223.000000	0	0	305.2870925	305.2870925
28224.000000	0	0	306.2443605	306.2443605
28225.000000	0	0	311.1465273	311.1465273
28226.000000	0	0	310.8827831	310.8827831
28227.000000	0	0	295.3523599	295.3523599
28228.000000	0	0	309.2034911	309.2034911
28229.000000	0	0	327.0737748	327.0737748
28230.000000	0	0	349.9039118	349.9039118
28231.000000	0	0	349.1027848	349.1027848
28232.000000	0	0	316.4721012	316.4721012
28233.000000	0	0	298.5247627	298.5247627
28234.000000	0	0	288.5202262	288.5202262
28235.000000	0	0	272.8348535	272.8348535
28236.000000	0	0	261.0677598	261.0677598
28237.000000	0	0	237.3248993	237.3248993
28238.000000	0	0	231.9052001	231.9052001
28239.000000	0	0	232.5717966	232.5717966
28240.000000	0	0	209.6001992	209.6001992
28241.000000	0	0	202.5936721	202.5936721
28242.000000	0	0	220.2236202	220.2236202
28243.000000	0	0	228.14971	228.14971
28244.000000	0	0	223.7097045	223.7097045
28245.000000	0	0	219.3048079	219.3048079
28246.000000	0	0	214.4812233	214.4812233
28247.000000	0	0	215.5567896	215.5567896
28248.000000	0	0	194.9763187	194.9763187
28249.000000	0	0	157.442474	157.442474
28250.000000	0	0	167.1387122	167.1387122
28251.000000	0	0	167.1446951	167.1446951
28252.000000	0	0	156.6490591	156.6490591
28253.000000	0	0	149.5427417	149.5427417
28254.000000	0	0	146.5383636	146.5383636
28255.000000	0	0	160.8661273	160.8661273
28256.000000	0	0	158.6896285	158.6896285
28257.000000	0	0	170.6605642	170.6605642
28258.000000	0	0	173.653972	173.653972
28259.000000	0	0	182.5144818	182.5144818
28260.000000	0	0	188.6043159	188.6043159
28261.000000	0	0	186.3672589	186.3672589
28262.000000	0	0	192.1449444	192.1449444
28263.000000	0	0	222.2536655	222.2536655
28264.000000	0	0	274.7555108	274.7555108
28265.000000	0	0	245.9860857	245.9860857
